Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Manager Software Engineering 2,Northrop Grumman,"San Diego, CA","CI/CD, MATLAB, Military, DevOps, C++","master, degree, education, bachelor","7 years, 9 years",N/A,$152K - $228K (Employer est.)
Java UI Developer - 1994,KeyLogic Systems,"Albuquerque, NM","CI/CD, Oracle, JUnit, Cassandra, Data analysis skills","degree, ph.d, bachelor","2 years, 6 years, six years, 5 years, 12 years",N/A,$101K - $111K (Employer est.)
Web Developer- AI Trainer,DataAnnotation,"Amherst, NY","Writing skills, C#, English, SQL, C++","degree, bachelor",N/A,N/A,$40.00 Per Hour (Employer est.)
Software Engineer 1,Onto Innovation,"Milpitas, CA","Software troubleshooting, Java, C++, JavaScript, Scrum","master, degree, bachelor",N/A,N/A,$113K - $154K (Glassdoor est.)
Full Stack Developer,Protalus,"Tualatin, OR","CSS, Web development, Git, E-commerce, Application development","master, degree, bachelor",N/A,N/A,$85K - $95K (Employer est.)
C# .Net Developer,BASELoad,"Rock Hill, SC","FTP, EDI, XML, IIS, Kanban",N/A,"5-8 years, 4 years",senior level,$68K (Employer est.)
React Developer,BELVA,Remote,"Jira, Computer science, React, Test-driven development, Application development",N/A,"2 years, 2+ years, 3 years, 3+ years",N/A,N/A
Software Engineer,"SONIFI Solutions, Inc.","Sioux Falls, SD","Computer science, C++, C, JavaScript, Product management","degree, education, bachelor","2+ years, 40 years",N/A,$75K - $105K (Glassdoor est.)
Software Engineer,Johnson & Johnson,"Santa Clara, CA","CI/CD, Computer science, OOP, C++, Scripting","degree, education, bachelor","2+ years, 40 years",N/A,$101K - $163K (Employer est.)
JOB ID 11643: Software Developer,Tek Spikes,"McKinney, TX","XML, Java, SOAP, JavaScript, REST","master, degree",N/A,N/A,$128K - $130K (Employer est.)
Senior Software Engineer,Mastercard,"O Fallon, MO","DB2, Information security, Java, Microservices, Distributed systems",master,N/A,N/A,$115K - $184K (Employer est.)
Software Developer,Smart ERP,"Brookfield, WI","XML, PeopleSoft, Unit testing, Communication skills","degree, bachelor",N/A,N/A,$68K - $105K (Glassdoor est.)
Software Engineer II,Warner Bros. Discovery,"New York, NY","CI/CD, CSS, DevOps, Responsive web design, AWS",N/A,N/A,N/A,$99K - $185K (Employer est.)
C# SQL ETL Software Engineer II,RELX,Georgia,"Jira, C#, R, SQL, GitHub",N/A,N/A,N/A,N/A
Software Engineer,Expleo,"Rochester, MN","CI/CD, Cloud infrastructure, Azure, Go, Kubernetes","certification, degree, education, bachelor","2+ years, 1+ years",N/A,$111K - $121K (Employer est.)
Assistant Software Engineer/Software Engineer/Software Engineer II,AIPSO,"Johnston, RI","Microsoft Excel, Software troubleshooting, Relational databases, Microsoft SQL Server, Microsoft Office","degree, education, bachelor",more years,N/A,$73K - $117K (Employer est.)
Software Engineer II,PlayStation Global,"San Francisco, CA","CI/CD, Computer science, Elasticsearch, Microsoft Excel, Cassandra","degree, bachelor",3 years,N/A,$159K - $238K (Employer est.)
Senior Software Engineer,ASML,"San Diego, CA","Computer science, Microsoft Excel, Configuration management, OOP, C++","certification, degree, education, bachelor",(8) years,N/A,$144K - $240K (Employer est.)
Software Engineer - UI,Splunk,North Carolina,"CI/CD, Backbone.js, Computer science, React, Kubernetes","degree, education, bachelor",3 years,N/A,$117K - $201K (Employer est.)
Software Developer - FP - Position 708-02,Integrated Intel Solutions,"Herndon, VA","ASP.NET, Java, PHP, JavaScript, Perl","degree, bachelor",3 years,N/A,N/A
Sr. Software Engineer,AT&T,"Alpharetta, GA","Jira, Computer science, Oracle, JUnit, Software troubleshooting","degree, education, bachelor","5+ years, 2+ years",N/A,$131K - $196K (Employer est.)
Software Developer - Web,Uline,"Pleasant Prairie, WI","MVC, Cassandra, Web development, Relational databases, C#","degree, education, bachelor","5+ years, 2+ years",N/A,$80K - $119K (Employer est.)
Software Developer - Java,Uline,"Pleasant Prairie, WI","CI/CD, XML, Git, Java, Microservices","degree, education, bachelor",2+ years,N/A,$80K - $119K (Employer est.)
Senior Embedded Security Software Eng-Gskit,Raytheon,"Tucson, AZ","Management, Kanban, FPGA, Configuration management, C++","bachelor, degree, education, associate","100 years, 5 years",N/A,$82K - $164K (Employer est.)
Senior Software Developer - Web,Uline,"Waukegan, IL","CI/CD, ASP.NET, MVC, Web development, C#","degree, education, bachelor",5+ years,N/A,$96K - $148K (Employer est.)
Senior Java Software Engineer (Kafka),Fidelity TalentSource,"Durham, NC","CI/CD, Computer science, Oracle, React, Relational databases","degree, associate, bachelor",8+ years,N/A,$102K - $128K (Glassdoor est.)
SharePoint Application Developer,BRC,"New York, NY","Computer science, CSS, Web development, DocuSign, Microsoft Office","degree, education, bachelor",5 years,N/A,$55.00 - $65.00 Per Hour (Employer est.)
Mid-level Software Developer,Leidos,"Huntsville, AL","Image processing, Analysis skills, C++, Software development, Linux","master, degree, education, bachelor","4-8 years, 2-6 years",mid-level,$85K - $154K (Employer est.)
Software Developer,DCI Solutions,"McLean, VA","Rust, Go, Software troubleshooting, Java, Software development",certification,"5+ years, 2+ years, 5 years",N/A,$180K - $240K (Employer est.)
Automation Design Engineer,The Brewer-Garrett Company,"Middleburg Heights, OH","Microsoft Word, AutoCAD, Microsoft Excel, Microsoft Outlook, System design","bachelor, degree, associate",5-10 years,N/A,$85K (Employer est.)
UX/UI DEVELOPER,Cella,"New York, NY","Web accessibility, CSS, React, Enterprise software, Responsive web design","bachelor, degree, associate",5-10 years,N/A,$65.00 - $75.00 Per Hour (Employer est.)
Senior Embedded Software Engineer,"Creative Digital Systems Integration, Inc.","Simi Valley, CA","Computer science, TCP, Signal processing, Software troubleshooting, Test-driven development","certification, degree, education, bachelor","(5+ years, (7+ years, 6 years, (1+ years, (2+ years, 7+ years, 2+ years",N/A,$135K - $180K (Employer est.)
Software Developer 2,MilliporeSigma,"Stoneham, MA","Jira, SAFe, GAMP, Azure, DevOps","certification, master, degree, bachelor",N/A,N/A,$92K - $126K (Glassdoor est.)
Automation Process Controls Engineer,Linde,"Burr Ridge, IL","LAN, Programmable logic controllers, Project management, Computer networking, Leadership","certification, master, degree, bachelor",N/A,N/A,$85K (Employer est.)
Front-End Developer,Chargebacks911,"Clearwater, FL","CSS, React, Responsive web design, JavaScript, Adobe XD","certification, master, degree, bachelor",N/A,N/A,$75K (Employer est.)
Software Engineer,Creare LLC,"Hanover, NH","Computer science, Management, Signal processing, Test-driven development, C++","certification, master, degree, bachelor",N/A,N/A,$92K - $120K (Employer est.)
"Software Engineer, TikTok Ads - USDS",TikTok,"Mountain View, CA","Go, C++, C, Python, Debugging",degree,3+ years,N/A,$119K - $250K (Employer est.)
"Software Developer, Associate",Atlas Van Lines,United States,"Software development, Debugging",degree,3+ years,N/A,N/A
Automation & Controls Engineer,Gleason,"Rochester, NY","Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Outlook, Fanuc","associate, degree, education, bachelor",N/A,N/A,$67K - $115K (Employer est.)
Software Engineer,FIS Global,"New York, NY","Relational databases, C#, AWS, C++, Docker","associate, degree, education, bachelor",N/A,N/A,$103K - $172K (Employer est.)
Junior Front-End Developer,Law Firm Development,"Valley Stream, NY","Web accessibility, Web design, SFTP, Website maintenance, Management","education, associate",2 years,N/A,$25.00 - $35.00 Per Hour (Employer est.)
Lead Front-End React Engineer,Bellwood Labs,Remote,"CI/CD, Microsoft Excel, React, Microservices, AWS",N/A,3+ years,N/A,$110K - $140K (Employer est.)
"Senior Software Engineer - Integration (ONSITE, IN)",Allied Solutions,"Carmel, IN","CI/CD, Computer science, Management, XML, Customer service","education, degree, bachelor, certification, associate, diploma","(5-7 years, 5-7 years",N/A,$96K - $139K (Glassdoor est.)
Software Engineer - Front-end,Lowe's,"Charlotte, NC","Computer science, CSS, React, Sales, DevOps","bachelor, degree, education, associate","100 years, 2 years",N/A,$75K - $143K (Employer est.)
Senior Backend Developer (Contract to Hire),Attix,"New York, NY","Cloud infrastructure, Go, Cassandra, Kubernetes, Google Cloud Platform",N/A,"3+ years, 8+ years",N/A,$150K - $200K (Employer est.)
Junior Marketing Web Developer,Unblinded,"Paramus, NJ","Email marketing, WordPress, Salesforce, Zendesk, IT support",master,2 years,N/A,$40K - $65K (Employer est.)
Software Developer,Active911,"Philomath, OR","Node.js, Cassandra, iOS, Git, .NET",degree,"3 years, 3+ years",N/A,$77K - $112K (Employer est.)
Sr. Software Developer,VisibilEDI,"Lake Oswego, OR","Microsoft Word, Microsoft Excel, EDI, Customer service, Software deployment","certification, degree, bachelor",6+ years,N/A,$105K - $120K (Employer est.)
Software Engineer (Avionics Systems) - TRU Simulation,TRU Simulation,"Lutz, FL","TCP, Software troubleshooting, Analysis skills, Software development, Software testing","degree, education, bachelor",5 years,N/A,$66K - $106K (Glassdoor est.)
Senior Cloud Software Engineer,Fermat Software,"Annapolis, MD","CI/CD, Elasticsearch, React, Kubernetes, Angular",N/A,N/A,N/A,$75.00 Per Hour (Employer est.)
Software Engineer,CAMP Digital,"Minneapolis, MN","CRM software, CI/CD, Node.js, CSS, React",N/A,2 years,N/A,$70K - $75K (Employer est.)
Software Engineer,SLPT Global Pump Group,"Warren, MI","Jira, Data structures, Git, English, C++","master, degree, bachelor","2+ years, 3 years",N/A,$80K - $110K (Employer est.)
Principal Embedded Security Software Eng - Gskit,Raytheon,"Tucson, AZ","Management, Kanban, FPGA, Configuration management, C++","bachelor, degree, education, associate","100 years, 8 years",N/A,$101K - $203K (Employer est.)
Senior Software .NET Developer,"Data Systems Analysts, Inc.","Aberdeen Proving Ground, MD","React, DevOps, C#, Microsoft SQL Server, .NET","certification, degree, bachelor","5 years, additional years, 10 years",N/A,$106K - $143K (Glassdoor est.)
Web Developer,Youngstown State University,"Youngstown, OH","Web design, Adobe Photoshop, Drupal, CSS, Bootstrap","certification, degree, education, bachelor",more years,N/A,$36K - $42K (Employer est.)
Software Engineer - Frontend Development,Metron,"Reston, VA","Web design, Node.js, CSS, React, Java","degree, bachelor",40 years,N/A,$116K - $174K (Glassdoor est.)
Senior Java Software Engineer,Fidelity TalentSource,"Smithfield, RI","CI/CD, Oracle, Node.js, CSS, Kubernetes","degree, associate, bachelor",8+ years,N/A,$60.00 - $102.35 Per Hour (Employer est.)
Development Automation and Robotics Engineer III,Intricon,"Vadnais Heights, Ramsey, MN","CAD, Programmable logic controllers, Project management, Quality assurance, SolidWorks","degree, education, bachelor","(4) years, 4 years",N/A,$95K - $120K (Employer est.)
.NET Developer - Quality Management Software (QMS),QT9 SOFTWARE INC,"Aurora, IL","ASP.NET, MVC, C#, Microsoft SQL Server, .NET","degree, education, bachelor","(4) years, 4 years",N/A,$75K - $100K (Employer est.)
Full Stack Developer - C#/Vue.js,"Triumph Tech, LLC","Surprise, AZ","ASP.NET, CSS, Bootstrap, C#, Microsoft SQL Server","degree, education, bachelor","(4) years, 4 years",N/A,$75K - $150K (Employer est.)
Senior Software Engineer,Dell,"Austin, TX","Software development, Agile, Python, Debugging","degree, bachelor",5+ years,N/A,$145K - $187K (Employer est.)
PeopleSoft Application Developer,Booz Allen,"Chantilly, VA","Oracle, DevOps, Lean, SQL, Analysis skills","certification, degree, education, bachelor",2+ years,N/A,$68K - $154K (Employer est.)
Principal Web & Desktop Software Developer,PTI,"Mesa, AZ","Web accessibility, Web design, CI/CD, Website maintenance, C#",N/A,N/A,N/A,$70K - $76K (Employer est.)
Senior IT Programmer,"InfoSend, Inc.","Anaheim, CA","Crystal Reports, Management, Microsoft SQL Server, Project management, Organizational skills","certification, degree, bachelor",5+ years,senior level,$90K - $120K (Employer est.)
Software Developer Level II,CDM Inc.,"Turnersville, NJ","AJAX, Computer science, Data modeling, Azure, MVC","degree, education, bachelor","(1-2 years, (2-3 years, 3 years, 4 years, (4-6 years, (3-4 years",N/A,$67K - $105K (Glassdoor est.)
Senior Firmware/FPGA Design Engineer,Leidos,"San Diego, CA","MATLAB, Operating systems, FPGA, Firmware, System design","master, education, degree, bachelor, associate",8-12 years,N/A,$105K - $189K (Employer est.)
Software Engineer,Amex,"Phoenix, AZ","CI/CD, Cloud architecture, JUnit, Software deployment, Cucumber",doctor,3+ years,N/A,$85K - $150K (Employer est.)
"Senior Staff Engineer, Software - San Diego",Werfen,"San Diego, CA","Biotechnology, Test automation, Java, C++, C","certification, degree, education, associate",15+ years,N/A,$170K - $200K (Employer est.)
FreePBX Asterisk Telephony Developer,Lightspeed Voice,Remote,"Telephony, Node.js, Web development, Git, Application development",N/A,"4+ years, 2 years",N/A,$80K - $110K (Employer est.)
Full Stack Developer,Starpoint Resort Group,"Las Vegas, NV","Azure, MVC, CSS, Bootstrap, React",N/A,"4+ years, 2 years",N/A,$70K - $85K (Employer est.)
Staff Software Engineer – SW Integrator (25-065),Northrop Grumman,"Colorado Springs, CO","System administration, Software troubleshooting, Writing skills, Windows, Java","master, education, degree, bachelor, phd, certification","10 years, 8 years, 12 years, 16 years",N/A,$155K - $233K (Employer est.)
Sr. Software Engineer (R&D Lab),LG Electronics,"Lincolnshire, IL","Operating systems, Node.js, CSS, React, iOS",certification,5+ years,N/A,$80K - $105K (Employer est.)
Website Developer,Blue Canopy Marketing,"Meadville, PA","Web design, Website maintenance, CSS, React, WordPress",N/A,"2 years, 2+ years",N/A,$50K (Employer est.)
"Sr Engineers, Software","T-Mobile USA, Inc.",,"CI/CD, ASP.NET, CSS, Visual Basic, Customer service","master, degree, education, bachelor","5 years, 3 years, 18 years",N/A,$182K - $200K (Employer est.)
Software Developer,Heartland Security Insurance Group,Texas,"Microsoft Windows Server, AJAX, ASP.NET, Software troubleshooting, IIS","certificate, education, degree, bachelor, associate",5 years,N/A,N/A
Software Developer - Part Time,Outlook Group LLC,"Neenah, WI","Bootstrap, .NET Core, Visual Studio, C#, Windows","certificate, education, degree, bachelor, associate",5 years,N/A,$63K - $97K (Glassdoor est.)
Senior Engineer Software Security,DAIKIN COMFORT TECHNOLOGIES MFG LP,"Chatsworth, CA","Node.js, Internet of things, AWS, NIST standards, JavaScript","degree, education, bachelor","10 years, 5+ years",N/A,$101K - $127K (Employer est.)
Senior Software Developer,Oracle,"Nashville, TN","CI/CD, Authentication, Computer science, Oracle, Management",N/A,N/A,N/A,$118K - $158K (Glassdoor est.)
"Software Development Engineer - Elastic Compute Cloud (EC2), dbrown RUP Reserve",Amazon.com Services LLC,"Seattle, WA","Computer science, AWS, Distributed systems, Mentoring, Software development","degree, bachelor","2+ years, 3+ years",N/A,$129K (Employer est.)
Software Developer,MI Softech,"Collierville, TN","Oracle, C#, Microsoft SQL Server, .NET, JavaScript","master, degree, education, bachelor",five years,N/A,$135K (Employer est.)
Software Engineer III,Northwestern Mutual,"Milwaukee, WI","Gradle, Node.js, CSS, JUnit, React",education,2-4 years,N/A,$93K - $172K (Employer est.)
D365 Developer,Nucor Business Technology,"Cincinnati, OH","C#, Microsoft SQL Server, SQL, Software development, Unit testing","certification, degree, education, bachelor",5 years,N/A,$55K - $81K (Glassdoor est.)
Embedded Security Software Engineer II - Gskit,Raytheon,"Tucson, AZ","Management, Kanban, FPGA, Configuration management, C++","education, associate",100 years,N/A,$66K - $130K (Employer est.)
Senior Embedded Security Software Eng-Gskit,Raytheon,"Tucson, AZ","Management, Kanban, FPGA, Configuration management, C++","bachelor, degree, education, associate","100 years, 5 years",N/A,$82K - $164K (Employer est.)
API-Workflow Developer,CobbleStone Software,"Lindenwold, NJ","Microsoft Powerpoint, Microsoft Word, ASP.NET, Microsoft Excel, MVC","degree, education","2 years, 3 years",N/A,$45K - $55K (Employer est.)
Junior Automation Engineer (Entry-Level),Corvid Technologies LLC,"Mooresville, NC","Computer science, Management, Software troubleshooting, Software deployment, OOP","master, education, degree, bachelor, phd",N/A,N/A,$81K - $104K (Glassdoor est.)
Software Engineer - Jet Engine Test Cells,Calspan Corporation,"Saint Paul, MN","Network administration, LabView, Computer science, C++, Organizational skills","master, degree, education, bachelor",5+ years,N/A,$80K - $120K (Employer est.)
LabVIEW Developer,Good Automation,"Irving, TX","LabView, Application development, Analysis skills, Software development, Communication skills","certification, degree, bachelor",3 years,N/A,N/A
Principal Software Engineer,Liberty Mutual,"Plano, TX","Cloud architecture, Node.js, React, MongoDB, AWS","certification, degree, bachelor",3 years,N/A,$117K - $207K (Employer est.)
Application Developer,Handi-foil Corp,"Wheeling, IL","Oracle, Software troubleshooting, Relational databases, Databases, SQL","certification, degree, education, associate","5+ years, 3-5+ years, 3 years",N/A,$61K - $91K (Glassdoor est.)
DevOps Engineer- AI Trainer,DataAnnotation,"Newton, MA","Writing skills, DevOps, C#, English, SQL","degree, bachelor",N/A,N/A,$40.00 Per Hour (Employer est.)
"Senior Platform / Backend Engineer (Go, Python)",Benzinga,"Detroit, MI","CI/CD, Authentication, Elasticsearch, Go, Node.js",N/A,N/A,N/A,N/A
Software Engineer,Internet Archive,United States,"Git, PHP, PostgreSQL, Redis, Ubuntu",N/A,N/A,N/A,$80K - $135K (Employer est.)
Full Stack PHP Developer,Smarty LLC,"Sherman Oaks, CA","Management, Gradle, Kanban, Mobile applications, iOS",N/A,5 years,N/A,N/A
Software Developer,"SRC, Inc","Fairborn, OH","Jira, Computer science, MATLAB, Node.js, React","degree, bachelor","2 years, 2+ years",N/A,$75K - $104K (Employer est.)
Software Engineer / Senior Software Engineer,Texas Mutual Insurance Company,"Austin, TX","CI/CD, Data modeling, Management, Gradle, JUnit","degree, education, bachelor","10 years, four years, two years",N/A,$100K - $149K (Employer est.)
Senior Web Developer - In office position,"VistaGraphics, Inc.","Virginia Beach, VA","Web design, Adobe Photoshop, Computer science, Google AdWords, CSS","master, degree, education, bachelor","5+ years, 5 years",N/A,$60K - $68K (Employer est.)
Embedded Software Engineer,"Automation Displays, Inc.","Eau Claire, WI","AutoCAD, TCP, Schematics, Electrical engineering, Microsoft Office","degree, bachelor","10 years, plus years",N/A,$80K - $87K (Employer est.)
Software Dev Engineer,Amazon.com Services LLC,"Seattle, WA","Relational databases, C#, Java, Databases, OOP","master, degree, bachelor, graduate",not years,N/A,$100K - $200K (Employer est.)
Jr. Software Engineer,Spontigo,"Vineyard, UT",N/A,N/A,N/A,N/A,$15.00 - $25.00 Per Hour (Employer est.)
Software Development Engineer,Adobe,"Lehi, UT","Web accessibility, Computer science, Elasticsearch, Management, Node.js",N/A,N/A,N/A,$134K - $242K (Employer est.)
Sr. Software Engineer (Oracle EBS-Supply Chain),Subaru of America,"Camden, NJ","Computer science, Pricing, Oracle, Order management system, XML","degree, education",8+ years,N/A,$83K - $118K (Employer est.)
Software Engineer,FLYMOTION,"Tampa, FL","Rust, Go, Software troubleshooting, React, C#","degree, associate","2 years, 2+ years",N/A,$65K (Employer est.)
SOftware Engineer,Global Wave Group,"Aliso Viejo, CA","AJAX, ASP.NET, CSS, Web development, XML","degree, associate","2 years, 2+ years",N/A,$95K - $125K (Glassdoor est.)
Software Engineer,Autient,"Brighton, MI","Computer science, MATLAB, Internet of things, C++, C","degree, associate","2 years, 2+ years",N/A,N/A
Full Stack Engineer,Ark Capital,"Fishers, IN","CSS, PCI, Load balancing, Git, E-commerce",master,5 years,N/A,$80K (Employer est.)
Software System Designer 1,"Advanced Micro Devices, Inc","Santa Clara, CA","CI/CD, Salt, Kubernetes, DevOps, Visual Studio",master,5 years,N/A,N/A
Full Stack Software Developer,Portnoff,"King of Prussia, PA","Computer science, Data modeling, Cloud infrastructure, Node.js, CSS","bachelor, degree, associate",N/A,N/A,$79K - $115K (Glassdoor est.)
WordPress Developer,"Straight North, LLC","Downers Grove, IL","CSS, WordPress, Content management systems, Git, PHP",N/A,3-5+ years,N/A,$70K (Employer est.)
Software Engineer Backend - Slack,Salesforce,"Chicago, IL","Jira, CI/CD, CSS, JUnit, Git",N/A,3-5+ years,N/A,$167K - $276K (Employer est.)
AutoCAD Standards Expert / Instructor / AutoLISP programmer,Concordia Group,"Carol Stream, IL","AutoCAD, Computer science, Machine learning, Research data collection, AI","degree, education, bachelor",N/A,N/A,$75K - $85K (Employer est.)
Software Developer,Ascend Federal Credit Union,"Murfreesboro, TN","Computer science, Azure, CSS, JUnit, XML","master, degree, education, bachelor","8-10 years, 3-5 years, 5-8 years",N/A,$60K - $87K (Glassdoor est.)
Principal Embedded Security Software Eng - Gskit,Raytheon,"Tucson, AZ","Management, Kanban, FPGA, Configuration management, C++","bachelor, degree, education, associate","100 years, 8 years",N/A,$101K - $203K (Employer est.)
Software Developer - Java,Uline,"Pleasant Prairie, WI","CI/CD, XML, Git, Java, Microservices","degree, education, bachelor",2+ years,N/A,$80K - $119K (Employer est.)
Application Support Developer,Buc-ee's,"Lake Jackson, TX","Microsoft Windows Server, JBoss, Computer science, Microsoft Excel, CSS","degree, education, bachelor",2+ years,N/A,$65K - $97K (Glassdoor est.)
Senior Software Developer - Web,Uline,"Waukegan, IL","CI/CD, ASP.NET, MVC, Web development, C#","degree, education, bachelor",5+ years,N/A,$96K - $148K (Employer est.)
Software Engineer - Frontend Development,Metron,"Reston, VA","Web design, Node.js, CSS, React, Java","degree, bachelor",40 years,N/A,$116K - $174K (Glassdoor est.)
Software Developer,Paycom Payroll Llc,"Irving, TX","Jira, Power BI, Business intelligence, EDI, CSS","degree, bachelor",40 years,N/A,$91K - $109K (Glassdoor est.)
Mid-level Software Developer,Leidos,"Huntsville, AL","Image processing, Analysis skills, C++, Software development, Linux","master, degree, education, bachelor","4-8 years, 2-6 years",mid-level,$85K - $154K (Employer est.)
Software Developer,DCI Solutions,"McLean, VA","Rust, Go, Software troubleshooting, Java, Software development",certification,"5+ years, 2+ years, 5 years",N/A,$180K - $240K (Employer est.)
Developer,Swank Motion Pictures,"Saint Louis, MO","Microsoft Windows Server, ASP.NET, MVC, Kubernetes, Customer service",certification,"5+ years, 2+ years, 5 years",N/A,N/A
Senior Backend Developer (Contract to Hire),Attix,"New York, NY","Cloud infrastructure, Go, Cassandra, Kubernetes, Google Cloud Platform",N/A,"3+ years, 8+ years",N/A,$150K - $200K (Employer est.)
Senior Software Engineer,Dell,"Austin, TX","Software development, Agile, Python, Debugging","degree, bachelor",5+ years,N/A,$145K - $187K (Employer est.)
Oracle Developer (Oracle/Snowflake migration),Fidelity TalentSource,"Durham, NC","Jira, Oracle, Data analysis skills, Git, SQL","degree, b.s., associate",more years,N/A,$78K - $113K (Glassdoor est.)
Senior Embedded Systems Engineer,Greensight,"Charlestown, MA","Jira, Computer science, Git, Embedded software, Software development","degree, b.s., associate",more years,N/A,$150K (Employer est.)
Developer,Center for Organ Recovery and Education,"Pittsburgh, PA","WordPress, Customer service, Writing skills, C#, English","degree, b.s., associate",more years,N/A,$65K - $80K (Employer est.)
Software Developer 2,"Value Added Solutions, Inc.","Los Alamos, NM","ASP.NET, DevOps, C#, SSRS, SQL","degree, education, bachelor",five years,N/A,$82K - $133K (Glassdoor est.)
Software Developer,Quinnox,"Chicago, IL",AWS,education,N/A,N/A,$149K (Employer est.)
Software Engineer,DKW Communications,United States,"Microsoft Windows Server, Visual Basic, C#, Windows, .NET","education, degree, bachelor, certification, associate","5 years, 3 years",N/A,$82K - $90K (Employer est.)
"C++ Developer, Capital Markets",Business Integration Partners (BIP),"New York, NY","Software troubleshooting, Data structures, NoSQL, Git, Test-driven development","degree, bachelor",5+ years,N/A,$90K - $135K (Employer est.)
[HackerRank] Software Engineer Graduate (TikTok Short Video) - 2025 Start (Bachelors/Master),TikTok,"Los Angeles, CA","Computer science, Go, C#, Java, C++","degree, master, graduate, bachelor",N/A,N/A,$119K - $168K (Employer est.)
Software Engineer,"The Travelers Companies, Inc.","Hartford, CT","System design, Leadership, Communication skills, Debugging","degree, education, bachelor","160 years, three years",N/A,$96K - $159K (Employer est.)
Uncrewed Vehicle Software Engineer,Johns Hopkins Applied Physics Laboratory (APL),"Laurel, MD","TensorFlow, 2D animation, Software troubleshooting, C++, C","education, degree, bachelor, certification, associate",5 years,N/A,$90K - $230K (Employer est.)
Senior Web Developer,MSC Technology,"Warren, NJ","Azure, Management, Node.js, CSS, React",master,N/A,N/A,N/A
Software Developer,COUNTRY Financial,"Bloomington, IL",SDLC,education,2+ years,N/A,$67K - $92K (Employer est.)
CNC Programmer / Process Specialist,HALCON Furniture,"Stewartville, MN","Machining, Blueprint reading, Organizational skills, Computer skills, Manufacturing",education,N/A,N/A,$20.00 - $28.00 Per Hour (Employer est.)
Junior Software Developer,Battelle,"Columbus, OH","Statistics, Data mining, CSS, React, Git","degree, education, bachelor",N/A,N/A,$80K - $109K (Glassdoor est.)
Product Engineer (Full-stack),Geviti,"Gilbert, AZ","Web design, CI/CD, Data modeling, Cloud infrastructure, Azure",N/A,N/A,N/A,$130K - $200K (Employer est.)
Director of Software Engineering,Consolidated Solutions,"Cleveland, OH","Management, Writing skills, Tableau, Team management, Software development",N/A,N/A,N/A,$127K - $182K (Glassdoor est.)
Web Developer,"McCurdy Real Estate & Auction, LLC","Wichita, KS","MVC, CSS, React, Process improvement, Git",N/A,"2+ years, many years",N/A,$53K - $73K (Glassdoor est.)
Software Developer,"COMPETENT SYSTEMS, INC","Alpharetta, GA","Computer science, MVC, XML, Test-driven development, J2EE","degree, bachelor",2 years,N/A,$70K (Employer est.)
SAP Software Developer,Y12,"Oak Ridge, TN","CI/CD, MVC, Management, CSS, React","master, education, degree, bachelor, associate","2 years, 8+ years",N/A,$63K - $101K (Glassdoor est.)
Software Developer - Web,Uline,"Pleasant Prairie, WI","MVC, Cassandra, Web development, Relational databases, C#","degree, education, bachelor",2+ years,N/A,$80K - $119K (Employer est.)
Senior Embedded Security Software Eng-Gskit,Raytheon,"Tucson, AZ","Management, Kanban, FPGA, Configuration management, C++","bachelor, degree, education, associate","100 years, 5 years",N/A,$82K - $164K (Employer est.)
Web Developer,Youngstown State University,"Youngstown, OH","Web design, Adobe Photoshop, Drupal, CSS, Bootstrap","bachelor, degree, education, associate","100 years, 5 years",N/A,$36K - $42K (Employer est.)
Computing & Software Systems Engineer (TDD ArchSS),CRL Technologies,"Huntsville, AL","Test-driven development, Math, Systems engineering","associate, degree, education, bachelor","(4) years, (6) years",N/A,N/A
Senior Software Developer - Web,Uline,"Pleasant Prairie, WI","CI/CD, ASP.NET, MVC, Web development, C#","degree, education, bachelor",5+ years,N/A,$96K - $148K (Employer est.)
API-Workflow Developer,CobbleStone Software,"Lindenwold, NJ","Microsoft Powerpoint, Microsoft Word, ASP.NET, Microsoft Excel, MVC","degree, education","2 years, 3 years",N/A,$45K - $55K (Employer est.)
Software Developer 4,"Value Added Solutions, Inc.","Los Alamos, NM","Process improvement, Database design, Software development, Project management methodology, Agile","degree, education, bachelor, graduate",12 years,N/A,$101K - $162K (Glassdoor est.)
Senior Java Software Engineer,Fidelity TalentSource,"Smithfield, RI","CI/CD, Oracle, Node.js, CSS, Kubernetes","degree, associate, bachelor",8+ years,N/A,$60.00 - $102.35 Per Hour (Employer est.)
SharePoint Application Developer,BRC,"New York, NY","Computer science, CSS, Web development, DocuSign, Microsoft Office","degree, education, bachelor",5 years,N/A,$55.00 - $65.00 Per Hour (Employer est.)
Solution Engineer for SaaS Software Company,22MILES INC,"Peachtree Corners, GA","SSO, Power BI, Azure, Software troubleshooting, Windows","degree, certification, certificate, bachelor","2 years, 2+ years, 3 years, 3+ years",N/A,$90K - $130K (Employer est.)
Design Release Engineer- Transmission,"G-TECH Services, Inc.","Auburn Hills, MI","Analysis skills, Presentation skills, Release management, Leadership, Communication skills","degree, bachelor","5 years, + years",N/A,$43.00 - $46.00 Per Hour (Employer est.)
Autonomy Support Engineer - Engineering (Tier 4 Support),Liebherr Mining Equipment Newport News Co.,"Newport News, VA","Microsoft Powerpoint, Microsoft Excel, Microsoft Outlook, System design, C++","certification, degree, education, bachelor","of years, 3 years",N/A,$63K - $92K (Glassdoor est.)
