Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Entry Level AI/ML Software Engineer for Operational Technology (OT),"Savannah River Nuclear Solutions, LLC","Aiken, SC","TensorFlow, Software Engineering, L Clearance, PyTorch, Software deployment, DevOps, C#, Git, Quality assurance, Software quality assurance, Q Clearance, Machine learning, JavaScript, Organizational skills, Software development, Agile, Cybersecurity, AI, Communication skills, Python, SDLC",Bachelor's degree,N/A,Entry level,N/A
UI Angular Developer,Intone Networks,"Bellevue, WA","UI development, CSS, JavaScript, Angular, WebRTC, Linux, Middleware, HTML",N/A,N/A,Mid-level,N/A
Application Developer II,Mecklenburg County,"Mecklenburg County, NC",N/A,N/A,N/A,N/A,"$79,862 - $119,791 a year"
Full Stack React Python Developer,FixedOPS Marketing,"Seattle, WA",N/A,N/A,N/A,N/A,"From $125,000 a year"
Software Developer - C#,Siemens,"Grand Prairie, TX","ASP.NET, System administration, Microsoft Excel, Microsoft Access, Node.js, Computer Science, CSS, React, Internet of things, Full-stack development, IIS, Software deployment, DevOps, Data structures, C#, Microsoft SQL Server, Windows, Microsoft Office, SQL, Docker, C, JavaScript, Distributed systems, Product management, Software development, Agile, Unit testing, Electrical Engineering, ASP, Multithreading, Entity Framework, HTML","Master's degree, Bachelor's degree",1 year,Mid-level,"$67,480 - $115,680 a year"
Python Developer,Intone Networks,"Malvern, PA",Python,N/A,N/A,Entry level,N/A
Front-end Developer/Web Designer,Summit Athletic Media,"Charlotte, NC","Adobe Photoshop, CSS, Bootstrap, Visual Studio, Adobe Illustrator, Responsive web design, Adobe Creative Suite, Project management, JavaScript, Adobe XD, SASS, Scripting, Mac OS, HTML",Bachelor's degree,2 years,Mid-level,N/A
Python AWS Developer Only W2,IDC,"Charlotte, NC","AWS, Python",N/A,3 years,Mid-level,N/A
Software Developer I,"Interstates, Inc.","Sioux Falls, SD","ASP.NET, Computer science, UI development, Computer Science, Software Engineering, Software troubleshooting, React, XML, C#, Responsive web design, .NET, OOP, Scalability, Agile, Communication skills, HTML",Bachelor's degree,2 years,Entry level,N/A
Software Engineer/Developer II,University of Wisconsin System,"Kenosha, WI","Computer Science, Software troubleshooting, Data structures, System design, SQL, Project management, PeopleSoft, Computer networking, Software development, IT, Operations, Information Technology",Bachelor's degree,1 year,Mid-level,"$60,000 - $65,000 a year"
Web Developer - Part Time,Texas Tech University,"Lubbock, TX",N/A,N/A,N/A,Entry level,$18.48 - $35.08 an hour
Software Engineering,Valve Software,"Bellevue, WA",N/A,N/A,N/A,Mid-level,N/A
React Developer with ONEAPP with Amex exp.,Ehub Global solution,"Phoenix, AZ",React,N/A,N/A,Mid-level,$50.53 - $55.87 an hour
Back End Developer,HealthInsurance.com,Remote,"AJAX, Computer science, Drupal, Azure, Management, Computer Science, Software troubleshooting, Software deployment, Content management systems, C#, NoSQL, MongoDB, Java, Application development, Databases, SQL, Database design, PHP, AWS, JavaScript, Back-end development, Scrum, Data pipelines, Software development, GitHub, APIs, Python, Debugging",Bachelor's degree,3 years,Mid-level,"$100,000 - $140,000 a year"
Junior Frontend Web Developer,First Community Credit Union of Oregon,"Coquille, OR","AJAX, CSS, Git, JavaScript, Data entry, GitHub, HTML","High school diploma or GED, Associate's degree",2 years,Entry level,$23 - $29 an hour
Software Analyst,Intone Networks,"Albany, NY",N/A,N/A,N/A,Mid-level,N/A
IT Developer,PGM TEK,"New York, NY","Oracle, Computer Science, Microsoft SQL Server, SQL, Analysis skills, Database management, PostgreSQL, Scripting, Chinese, Communication skills, Banking, Python, PowerShell, Information Technology","Master's degree, Bachelor's degree, Associate's degree","1 year, 2 years, Under 1 year",Entry level,$40 - $45 an hour
Full Stack Developer (contract),BNY Mellon,"Pittsburgh, PA","Spring Boot, Java, NIST standards, ITIL, ISO 27000, Angular, IT, Financial services, Cybersecurity, Spring",N/A,3 years,Mid-level,$69.47 a day
Frontend Maintenance Developer - Entry Level,DynamiX,"Kennesaw, GA","Adobe Photoshop, CSS, Test automation, Git, Responsive web design, PHP, JavaScript, Vue.js, Figma, HTML",N/A,Under 1 year,Entry level,"$50,000 - $60,000 a year"
Software Developer/Programmer,Talentola,"Atlanta, GA","No experience needed, .NET, SQL, Analysis skills, Software development",Bachelor's degree,"3 years, 1 year, 2 years, Under 1 year",Entry level,$30 - $33 an hour
Software Engineer,Ford Motor Company,"Dearborn, MI","CI/CD, Law, Computer Science, React, Kubernetes, Google Cloud Platform, Analysis skills, Docker, Machine learning, Terraform, GitHub, Agile, AI, Python, Generative AI",Bachelor's degree,2 years,Mid-level,N/A
Application Developer - AI Trainer,DataAnnotation,"Springfield, IL","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
App Engineer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
IT Application Developer I (DVR #10185),State of New Mexico,"Albuquerque, NM","ArcGIS, Computer Science, CSS, Management Information Systems, WordPress, Relational databases, C#, .NET, Java, PHP, C++, Ruby on Rails, PeopleSoft, JavaScript, SharePoint, Joomla, Editing, HTML, Information Technology",Associate's degree,2 years,Entry level,$29.66 - $47.46 an hour
Remote Full Stack Developer (C#/SQL),Invenio Search Group,Remote,"CI/CD, Azure, Oracle, Kubernetes, Kanban, DevOps, .NET Core, Visual Studio, C#, Microsoft SQL Server, Git, Test-driven development, .NET, Application development, Microservices, SQL, Database design, Progressive Web Apps, AWS, Back-end development, OCR, Scripting, Cloud computing, TFS, Entity Framework, PowerShell, SDLC",N/A,"5 years, 3 years",Mid-level,"From $115,000 a year"
Junior Python Developer,CS Soft Solutions (I) PVT.LTD.,"Hartford, CT","Database management, Django, Flask, Python",N/A,Under 1 year,Entry level,"$84,873.31 - $102,213.02 a year"
Software Developer/Engineer,ISE Data Systems,"Reston, VA",N/A,N/A,N/A,Entry level,N/A
Software Engineer,Bushel,United States,"Kotlin, React, C#, Java, Angular, APIs, Vue.js, TypeScript, Python",N/A,1 year,Mid-level,"$75,000 - $90,000 a year"
Front-End Developer- AI Trainer,DataAnnotation,"Allentown, PA","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Developer,Northwestern University,"Evanston, IL","Node.js, Computer Science, CSS, Web development, Data structures, SQL, Analysis skills, JavaScript, PostgreSQL, GitHub, Mac OS, Linux, HTML, MySQL, Information Technology",Bachelor's degree,2 years,Mid-level,"$85,000 - $120,000 a year"
Cloud Application Developer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Junior Front-End Software Developer,"Modern Technology Solutions, Inc.","Wright-Patterson AFB, OH","CI/CD, React, Web development, DevOps, Secret Clearance, Git, Google Cloud Platform, GitLab CI/CD, Java, JavaScript, Back-end development, REST, Angular, GitHub, GraphQL, Vue.js, AI, GitLab, Communication skills, Python",Bachelor's degree,Under 1 year,Entry level,"$100,000 - $160,000 a year"
Software Developer I,"Na Ali'i Consulting & Sales, LLC.","Arlington, VA","Jira, Oracle, XML, Data analysis skills, Visio, Microsoft Office, SQL, PeopleSoft, Software development, IT, CompTIA Security+, Communication skills, Time management",Bachelor's degree,Under 1 year,Entry level,N/A
Front-End Engineer I,Amazon.com Services LLC,"Seattle, WA","Computer science, Computer Science, CSS, Customer service, Math, JavaScript, UX, HTML",Bachelor's degree,Under 1 year,Entry level,"$99,500 - $209,000 a year"
Jr .Net Developer,Expedite Technology Solutions,"Atlanta, GA","Computer science, Management, .NET, SQL, Analysis skills, Software development",Bachelor's degree,1 year,Entry level,$32.25 an hour
Software Development Engineer in Test,FlexTrade,"Great Neck, NY","C#, Bash, Continuous integration, Software development, Linux, Python, Shell Scripting",Bachelor's degree,Under 1 year,Entry level,"$80,000 - $100,000 a year"
Entry Level Developer,Hero Facility Services,"Melbourne, FL","Computer Science, Software troubleshooting, XML, Visual Basic, SQL, Express.js, JavaScript, Back-end development, Vue.js, HTML",N/A,2 years,Entry level,"$50,000 - $60,000 a year"
Junior Web Developer,IntelliBridge LLC,"Washington, DC","ASP.NET, CSS, React, RESTful API, Software deployment, C#, Databases, SQL, JavaScript, Sustainable development, Scrum, Organizational skills, APIs, Agile, Vue.js, HTML",Bachelor's degree,3 years,Mid-level,N/A
Hiring For UI Developer (Angular),InfolobSolutions,"Atlanta, GA","CSS, RESTful API, Jest, Test automation, Responsive web design, JavaScript, SASS, REST, Angular, Front-end development, Less, TypeScript, HTML",N/A,"8 years, 9 years",Mid-level,$45 - $50 an hour
Software Development Engineer,Adobe,"Waltham, MA","CI/CD, Computer science, Computer Science, CSS, React, Full-stack development, JavaScript, ECMAScript, HTML","Bachelor of Science, Bachelor's degree",2 years,Mid-level,"$93,200 - $170,600 a year"
"Software Engineer/Programmer (Javascript, React, Redux, Node JS and AWS in an Agile Development)",Corelleaf Design Studio,"Milan, IL","CI/CD, Node.js, Computer Science, Software troubleshooting, React, System design, Test-driven development, SOX, AWS, JavaScript, Continuous integration, Redux, Software development, Agile, IT, Jenkins, Communication skills, Information Technology",Bachelor's degree,1 year,Entry level,$55 - $57 an hour
Senior Firmware Engineer I,Neptune Technology Group Inc.,"Duluth, GA","Jira, FTP, TCP, Schematics, R, Firmware, System design, Microcontrollers, C++, Project management, C, Network protocols, Continuous integration, Computer networking, Scrum, Organizational skills, Unity, Agile, Linux, Unit testing, TCP/IP, Electrical Engineering, Communication skills, Python, Debugging, 4G/LTE","Bachelor of Science, Master's degree, Bachelor's degree, Master of Science",7 years,Senior level,N/A
Software Engineer,Harris Computer Systems,"Blair, NE","Azure, Computer Science, CSS, Software troubleshooting, RESTful API, .NET Core, C#, Microsoft SQL Server, Database design, AWS, REST, Angular, GitHub, Agile, TypeScript, Communication skills, HTML",Associate's degree,N/A,Mid-level,N/A
Full Stack Java Software Engineer - Remote,"Kunz, Leigh & Associates",Remote,"JBoss, Oracle, Gradle, Ant, JUnit, Full-stack development, WebSphere, DB2, Relational databases, Tomcat, Data structures, UNIX, Microsoft SQL Server, Git, English, Weblogic, Java, Databases, SVN, Continuous improvement, JavaScript, PostgreSQL, Continuous integration, JPA, REST, Scripting, JSP, Angular, Software development, ETL, Agile, Web services, Linux, Vue.js, Playwright, Maven, Batch data processing, TFS, Jenkins, TypeScript, Communication skills, Spring, Hibernate, MySQL, SDLC",N/A,3 years,Mid-level,"$80,000 - $110,000 a year"
Software Consultant - AI Trainer,DataAnnotation,"Lancaster, PA","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Software Developer,"Scheels All Sports, Inc.","Fargo, ND","Computer Science, Software troubleshooting, Basic math, Visual Studio, C#, Android, .NET, SQL, Computer Programming, Grammar Experience",Associate's degree,N/A,Mid-level,N/A
Web Stack Developer,"Call2Recycle, Inc.",United States,"CRM software, Authentication, Recycling, Computer science, Power BI, Azure, Management, Cloud architecture, Azure Functions proficiency, Node.js, Computer Science, CSS, Bootstrap, React, RESTful API, Full-stack development, Microsoft Power Automate, B2C, DevOps, Visual Studio, C#, ERP systems, Responsive web design, Microsoft Office, .NET, JavaScript frameworks, PHP, Quality assurance, Continuous improvement, JavaScript, Angular, UX, Scrum, Organizational skills, GitHub, APIs, Agile, IT, UI, JSON, Vue.js, AI, Communication skills, Python, HTML, SDLC, Information Technology",Bachelor's degree,3 years,Mid-level,"$80,000 - $110,000 a year"
Software Developer,Active911,"Philomath, OR","Node.js, Cassandra, MCP, Full-stack development, iOS, Git, .NET, PHP, Docker, EMT experience, JavaScript, Software development, APIs, Linux, TypeScript, Editing, HTML, MySQL",N/A,3 years,Mid-level,"$76,608 - $111,518 a year"
Java/Python Developer,Chuwa America,"Parsippany-Troy Hills, NJ","CI/CD, Computer Science, CSS, DevOps, Java, AWS, JavaScript, Terraform, Angular, Software development, APIs, Jenkins, Communication skills, Python, HTML, AWS Lambda",Bachelor's degree,"7 years, 8 years, 9 years",Senior level,$55 - $60 an hour
Junior Software Developer,Prescient Edge Federal,"McLean, VA","Relational databases, Web services",Bachelor's degree,N/A,Entry level,N/A
Principal Web & Desktop Software Developer,PTI,"Mesa, AZ","Web accessibility, Web design, CI/CD, Website maintenance, C#, Firmware, Git, .NET, SQL, AWS, C++, Docker, C, Machine learning, JavaScript, PostgreSQL, Software development, GitHub, APIs, S3, DynamoDB, TypeScript, Python, WPF, MySQL",Bachelor's degree,N/A,Senior level,"$70,000 - $76,000 a year"
Software Development Engineer,Amazon.com Services LLC,"San Luis Obispo, CA","Computer Science, AWS, Cloud security, Software development, Cloud computing",Bachelor's degree,1 year,Entry level,"$99,500 - $200,000 a year"
Software Designer - AI Trainer,DataAnnotation,"Irvine, CA","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Frontend UI and React Developer,"Ellis Island Casino, Village Pubs, Mt. Charleston","Las Vegas, NV","CSS, React, Mobile applications, Responsive web design, Adobe Creative Suite, Graphic design, JavaScript, Adobe XD, Graphic Design, Agile, Sketch, Front-end development, UI, User research, Figma, Communication skills, React Native, HTML, Mobile design",Bachelor's degree,3 years,Mid-level,"$65,000 - $85,000 a year"
Software Engineer (Java),"Komprise, Inc.","Campbell, CA","Computer science, Elasticsearch, Teamwork, Data mining, Computer Science, Collaboration, SAS, Data structures, System architecture, Work ethic, Java, Algorithms, OOP, AWS, Data management, Attention to detail, Distributed systems, Algorithm design, Software development, Customer support, Electrical Engineering, AI, Multithreading, Communication skills, Data warehouse",Bachelor's degree,3 years,Mid-level,"$110,000 - $180,000 a year"
Software Engineer,FIS Global,"New York, NY","Relational databases, C#, AWS, C++, Docker, Distributed systems, Linux, Kafka",Bachelor's degree,N/A,Mid-level,"$102,560 - $172,280 a year"
Infrastructure Software Developer - Junior Level,Moffatt & Nichol,"Long Beach, CA","Microsoft Powerpoint, AutoCAD, MicroStation, Working with people with disabilities, C#, English, Java, C++, C, NIST standards, Civil Engineering, Lua",Master's degree,N/A,Entry level,$37 - $43 an hour
"Programmer (C#, Vue.js, & APIs)",Benefit Allocation Systems,"King of Prussia, PA","ASP.NET, Computer science, Oracle, Computer Science, Software troubleshooting, Web development, C#, System design, Microsoft SQL Server, Git, SQL, OOP, Database management, JavaScript, Quality control, Scrum, Computer Information Systems, Software development, APIs, Agile, Web services, Vue.js, Communication skills, Time management, Design patterns",Bachelor's degree,"1 year, 2 years",Mid-level,N/A
Front end developer,TrekRecruit LLC,"Irving, TX","Project management, JavaScript, Angular, Organizational skills, Project leadership, Leadership, Communication skills, SDLC, Design patterns",N/A,4 years,Senior level,$50 - $55 an hour
Software Developer 2,State of Montana,Montana,"JBoss, Oracle, Computer Science, Software troubleshooting, XML, Microsoft SQL Server, SQL, JavaScript, REST, UX, Scrum, ServiceNow, Agile, IT, Web services, JSON, GitLab, jQuery, HTML, Information Technology",Bachelor's degree,2 years,Mid-level,$38.36 - $39.54 an hour
Software Developer,CABEM Technologies,"Auburndale, MA","Computer science, Operating systems, Oracle, MVC, Computer Science, CSS, React, Microsoft SQL Server, PHP, JavaScript, PostgreSQL, Ubuntu, CentOS, Linux, LAMP stack, Python, React Native, jQuery, HTML, MySQL",Bachelor's degree,1 year,Mid-level,N/A
Principal Embedded Security Software Eng - Gskit,Raytheon,"Tucson, AZ","Management, Computer Science, Software Engineering, Kanban, FPGA, UNIX, Configuration management, C++, C, Computer hardware, Embedded software, Perl, Computer Engineering, Scrum, Agile, Computer skills, Linux, Communication skills, Python","Master's degree, Bachelor's degree",8 years,Senior level,"$101,000 - $203,000 a year"
Frontend Software Engineer - AI Trainer,DataAnnotation,"Springfield, IL","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Senior RPG Programmer / Analyst,Ward Trucking,"Altoona, PA","Operating systems, EDI, SQL, Communication skills",N/A,10 years,Senior level,N/A
Software Developer,"Culver Franchising System, LLC","Prairie du Sac, WI","CI/CD, Azure, Node.js, Computer Science, Software troubleshooting, React, Kanban, Relational databases, DevOps, C#, System design, Test automation, Microsoft SQL Server, Databases, SQL, Quality assurance, Software quality assurance, Terraform, Scrum, Agile, Integration testing, Unit testing, Communication skills, React Native, HTML, SDLC",Bachelor's degree,2 years,Mid-level,"$75,000 - $85,000 a year"
Full Stack Developer,Rowan Technology,"New York, NY","Computer science, Kotlin, Management, Node.js, React, Java, AWS, Docker, Bootcamp, Ruby on Rails, PostgreSQL, Angular, Ruby, Software development, GraphQL, gRPC, Leadership, TypeScript, Communication skills","Bachelor of Science, Bachelor's degree",1 year,Mid-level,"$110,000 - $140,000 a year"
Backend Software Engineer - AI Trainer,DataAnnotation,"Allentown, PA","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Software Engineer Analyst - AI Trainer,DataAnnotation,"Sacramento, CA","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Junior Java full stack Developer (W2),"Quintrix Solutions, Inc","West Des Moines, IA","JBoss, AI models, Spring Boot, Azure, Oracle, Computer Science, Full-stack development, Tomcat, Test automation, NoSQL, Google Cloud Platform, MongoDB, Prompt engineering, Java, Application development, Functional testing, Microservices, OOP, AWS, BDD, Cloud development, Distributed systems, Splunk, Angular, Agile, Agile software development, UI, Test cases, Kafka, AI",Bachelor's degree,"1 year, 2 years, Under 1 year",Entry level,$35 - $38 an hour
Full Stack Developer,Gate3,"Elk Grove Village, IL","Node.js, CSS, React, Kubernetes, RESTful API, Database development, DevOps, C#, MongoDB, .NET, Java, SQL, Database management, Docker, JavaScript, PostgreSQL, Back-end development, Angular, Software development, APIs, Agile, Front-end development, Web services, Integration testing, Unit testing, GraphQL, Vue.js, API integrations, Python, Debugging, HTML",Associate's degree,"3 years, 4 years",Mid-level,"$50,000 - $70,000 a year"
Full Stack Software Developer,Western Mutual Insurance Group,"Irvine, CA","CI/CD, ASP.NET, ASP.NET Core, React, Kubernetes, Full-stack development, Software deployment, DevOps, C#, Microsoft SQL Server, NoSQL, Test-driven development, E-commerce, AWS, Docker, JavaScript, APIs, Vue.js, Communication skills, Entity Framework",N/A,5 years,Senior level,"$120,000 - $170,000 a year"
Application Developer,"Global Ordnance, LLC","Tampa, FL","AI models, TensorFlow, CI/CD, Azure, Kubernetes, RESTful API, PyTorch, Computer vision, Big data, DevOps, Data structures, C#, Spark, Microsoft SQL Server, NoSQL, Git, Google Cloud Platform, MongoDB, Snowflake, Java, Application development, Databases, SOAP, SQL, Pandas, Programming languages, AWS, Analysis skills, Database management, Docker, Machine learning, JavaScript, PostgreSQL, Problem solving, RabbitMQ, REST, Natural language processing, APIs, ETL, Predictive analytics, Kafka, GraphQL, Redshift, DynamoDB, AI, Data transformation, TypeScript, Data warehouse, Python, MySQL, Hadoop",Bachelor's degree,N/A,Mid-level,N/A
Software Developer Level II,CDM Inc.,"Turnersville, NJ","AJAX, Computer science, Data modeling, Azure, MVC, Management, Writing skills, Visual Studio, C#, Microsoft SQL Server, .NET, SQL, Database design, Analysis skills, SVN, JavaScript, Product management, Software development, VBA, Scalability, Cloud computing, Requirements gathering, Data warehouse, SDLC",Bachelor's degree,3 years,Mid-level,N/A
Mobile App Developer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Senior Full Stack Developer,Publishing Company in New York State,Remote,"CI/CD, Amazon Cognito, Node.js, CSS, Bitbucket Pipelines, Interpersonal skills, React, Amazon EC2, RESTful API, XML, Full-stack development, DevOps, Nuxt.js, Git, MongoDB, Amazon CloudFront, PHP, AWS, Project management, JavaScript, PostgreSQL, REST, S3, AWS DevOps, Python, HTML, Strategic planning, MySQL, AWS Lambda",AWS Certified Developer – Associate,"3 years, 4 years",Mid-level,From $34 an hour
Senior Full Stack Developer,OpenLaw,Remote,N/A,N/A,N/A,N/A,"$90,000 - $120,000 a year"
Sr Principal Embedded Security Software Eng-Gskit,Raytheon,"Tucson, AZ","Management, Computer Science, Software Engineering, Kanban, FPGA, UNIX, Configuration management, C++, C, Computer hardware, Embedded software, Perl, Computer Engineering, Scrum, Agile, Computer skills, Linux, Communication skills, Python","Master's degree, Bachelor's degree",10 years,Senior level,"$124,000 - $250,000 a year"
Building Automation Engineer,Novo Nordisk,"West Lebanon, NH","Microsoft Powerpoint, Microsoft Word, AutoCAD, Biotechnology, System administration, Microsoft Excel, GAMP, Engineering, Construction, Visio, GMP, Windows, Microsoft Office, Supervising experience, Ethernet, Systems engineering, Network architecture, Communication skills, FDA regulations","Bachelor's degree, Associate's degree",7 years,Senior level,N/A
Automation Engineer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Full Stack Web Developer,HarrisData,"Brookfield, WI","Operating systems, CSS, Software troubleshooting, RESTful API, Web development, DB2, Laravel, Git, English, Java, SQL, PHP, Analysis skills, JavaScript, Back-end development, Scripting, Angular, Web services, Linux, Integration testing, Communication skills, Debugging, HTML, MySQL",N/A,"5 years, 3 years",Mid-level,"From $75,000 a year"
Full Stack Drupal Developer,Digital Artisans,Remote,"Lucene, CI/CD, Search engines, Elasticsearch, Drupal, Microsoft Excel, CSS, React, WordPress, RESTful API, Full-stack development, Database development, Relational databases, Software deployment, Git, English, E-commerce, Bash, Application development, Databases, PHP, JavaScript, PostgreSQL, ECMAScript, Perl, REST, Scripting, Software development, GitHub, Front-end development, Linux, JSON, Apache, GraphQL, Solr, TypeScript, Communication skills, Shell Scripting, NGINX, HTML, MySQL, MariaDB, Network security",N/A,"5 years, 3 years, 4 years",Senior level,"$90,000 - $130,000 a year"
Web Developer- AI Trainer,DataAnnotation,"Amherst, NY","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
"Senior Automation Controls Engineer, Filling",CSL Behring,"Bradley, IL","Computer science, Management, Engineering, Programmable logic controllers, Manufacturing, Communication skills, FDA regulations, Time management",Bachelor's degree,3 years,Mid-level,"$87,000 - $120,000 a year"
Mobile Software Engineer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Sr. Software Developer,Applicant Insight,"Tampa, FL","CI/CD, RDBMS, Computer science, Computer Science, React, PowerBuilder, Kubernetes, RESTful API, Kanban, DevOps, Tomcat, .NET Core, C#, Microsoft SQL Server, MongoDB, Windows, .NET, Java, Bash, Microservices, SOAP, OOP, WCF, Docker, REST, JSP, Scrum, Organizational skills, Sybase, Agile, Linux, GraphQL, PowerShell, Shell Scripting","Bachelor of Science, Bachelor's degree",N/A,Senior level,"From $100,000 a year"
Web Application Engineer - AI Trainer,DataAnnotation,"Syracuse, NY","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
UI/UX Developer - AI Trainer,DataAnnotation,"Rochester, NY","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Senior Software Support Engineer,Stilog Inc.,"Hoboken, NJ","Microsoft Word, French, SSO, Spanish, Computer science, Microsoft Excel, Operating systems, Oracle, Word processing, Software support, ERP systems, Microsoft Publisher, Public speaking, UNIX, Microsoft SQL Server, Google Cloud Platform, Windows, Databases, AWS, Database management, PostgreSQL, IT support, LDAP, Technical support tickets resolved daily, Computer networking, SaaS, Communication skills, MySQL",Bachelor's degree,"4 years, 2 years",Mid-level,"$65,000 - $75,000 a year"
Software Engineer,CAMP Digital,"Minneapolis, MN","CRM software, CI/CD, Node.js, CSS, React, RESTful API, Full-stack development, Git, Responsive web design, Databases, AWS, JavaScript, PostgreSQL, Angular, GitHub, APIs, Training & development, Vue.js, TypeScript, HTML, MySQL",Associate's degree,"4 years, 2 years",Mid-level,"$70,000 - $75,000 a year"
Frontend UI Engineer,WeInfuse,"Austin, TX","Web design, UI development, CSS, React, UI design, Docker, Ruby on Rails, JavaScript, Redis, Angular, UX, Ruby, Front-end development, UI, HTML, MySQL",N/A,"5 years, 4 years",Senior level,"$90,000 - $110,000 a year"
.Net Web API Developer,HAMILTON MFG CORP,"Holland, OH","ASP.NET, Computer science, Azure, Computer Science, CSS, IIS, Software deployment, .NET Core, C#, .NET, SQL, OOP, WCF, Database management, JavaScript, REST, Computer Engineering, Software development, APIs, Entity Framework, HTML, T-SQL","Bachelor of Computer Science, Bachelor of Science, Bachelor's degree",2 years,Mid-level,"From $70,000 a year"
Full Stack Developer,Neteffects,"St. Louis, MO","Computer science, Oracle, Node.js, Computer Science, CSS, React, RESTful API, Full-stack development, Git, Databases, Database design, AWS, Cloud development, JavaScript, PostgreSQL, REST, Angular, APIs, S3, Integration testing, Kafka, TypeScript, HTML","Bachelor of Science, Master's degree, Bachelor's degree","9 years, 10 years",Senior level,$70 - $80 an hour
Founding Full Stack Software Engineer - Serial Founder Team (Multiple Exits) *Austin Base Required*,Confidential,"Austin, TX","AI models, Node.js, React, Web development, Full-stack development, Computer vision, Mobile applications, UI design, AWS, JavaScript, PostgreSQL, Next.js, UX, APIs, Scalability, AI-driven automation, AI, TypeScript, Communication skills, AI applications","Doctoral degree, Bachelor of Science, Bachelor's degree, Doctor of Philosophy",5 years,Senior level,"$140,000 - $180,000 a year"
Senior .Net Developer,MSC Technology,"Warren, NJ","ASP.NET, Azure, Operating systems, MVC, Computer Science, RESTful API, DevOps, .NET Core, C#, System design, Microsoft SQL Server, Git, Windows, .NET, SQL, AWS, Analysis skills, Requirements analysis, SDKs, APIs, Scalability, Agile, Bus driving, Entity Framework, Design patterns","Bachelor of Science, Master's degree, Bachelor's degree",7 years,Senior level,N/A
Web Developer,Confidential,"Chatsworth, CA","CSS, Bootstrap, WordPress, Git, Responsive web design, E-commerce, PHP, JavaScript, SASS, REST, Ruby, APIs, Front-end development, GraphQL, jQuery, HTML",Bachelor's degree,1 year,Mid-level,"$63,000 - $75,000 a year"
Full Stack Developer,eComSystems,"Sarasota, FL","Computer science, CSS, React, RESTful API, Writing skills, C#, .NET, SQL, Database design, JavaScript, Computer Engineering, Angular, Agile, Vue.js, Communication skills, Debugging, HTML",Bachelor's degree,"3 years, Under 1 year",Mid-level,"$100,000 - $140,000 a year"
Front-End Developer,Chargebacks911,"Clearwater, FL","CSS, React, Responsive web design, UI design, JavaScript, Adobe XD, Usability, Angular, UX, APIs, Sketch, Front-end development, Vue.js, Figma, jQuery, HTML, Mobile design",N/A,3 years,Mid-level,"From $75,000 a year"
Intermediate Front-End Software Developer,Concordia Technologies Inc.,"Huntsville, AL","Computer Science, Unreal Engine, Git, UI design, C++, UX, Software development, Front-end development, AI, Communication skills, Python",Bachelor's degree,N/A,Mid-level,"$130,000 - $150,000 a year"
