Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Software Engineer - Frontend Development,Metron,"Reston, VA","Web design, Node.js, CSS, React, Java","degree, bachelor",40 years,N/A,$116K - $174K (Glassdoor est.)
Sr Staff Software Engineer,GE Aerospace,"Evendale, OH","MATLAB, TCP, Data structures, Configuration management, Analysis skills","degree, bachelor",40 years,N/A,$108K - $143K (Glassdoor est.)
OIPA Software Engineer,Fidelity TalentSource,"Durham, NC","Oracle, Management, JUnit, Test-driven development, Windows",certification,4+ years,N/A,$105K - $144K (Glassdoor est.)
Software Systems Engineer,Leidos,"North Charleston, SC","Microsoft Windows Server, System administration, Oracle, Enterprise software, Solaris","degree, certification, education, bachelor","2+ years, 5+ years, 4+ years",N/A,$68K - $122K (Employer est.)
Golang and React.js Software Engineer (REMOTE) - NSR,Can-Am Consultants,Remote,"Oracle, Go, React, Microsoft SQL Server, NoSQL","degree, education, bachelor",5 years,N/A,$85.00 Per Hour (Employer est.)
Mission Management Software Integration Engineer,Bell Textron Inc.,"Fort Worth, TX","Software development, Agile","degree, certification, bachelor","30 years, plus years, 3 years",N/A,$79K - $113K (Glassdoor est.)
"Software Development Engineer, Elastic Container Services","Amazon Development Center U.S., Inc.","Seattle, WA","Computer science, AWS, Software development, S3, SDLC","degree, bachelor","2+ years, 3+ years",N/A,$129K - $224K (Employer est.)
Software Engineer - Jet Engine Test Cells,Calspan Corporation,"Saint Paul, MN","Network administration, LabView, Computer science, C++, Organizational skills","degree, education, master, bachelor",5+ years,N/A,$80K - $120K (Employer est.)
Senior Software Engineer,Saab Inc.,"East Syracuse, NY","CI/CD, Computer science, JUnit, Ansible, Java","associate, education, master, bachelor","6 years, 8 years",N/A,$113K - $147K (Employer est.)
Mid-level Software Developer,Leidos,"Huntsville, AL","Image processing, Analysis skills, C++, Software development, Linux","degree, education, master, bachelor","2-6 years, 4-8 years",mid-level,$85K - $154K (Employer est.)
Software Developer,Marten Transport,"Mondovi, WI","Computer science, SQL, Software development","degree, bachelor",N/A,N/A,N/A
Senior Software Engineer,Aristocrat,"Franklin, TN","Customer service, C#, Encryption, Windows, .NET","degree, bachelor",N/A,N/A,$121K - $224K (Employer est.)
Software Engineer III,Press Ganey,"Chicago, IL","Software troubleshooting, DB2, C#, Microsoft SQL Server, .NET","associate, certification, education",N/A,N/A,$70K - $90K (Employer est.)
Associate Software Engineer,WEX Inc.,"Portland, ME","CI/CD, Computer science, Cloud infrastructure, Azure, Go","degree, bachelor",N/A,N/A,$68K - $90K (Employer est.)
Associate Software Engineer,Relias LLC,"Morrisville, NC","Jira, ASP.NET, Azure, Software deployment, Git","associate, degree, certification, bachelor",1+ years,N/A,$74K - $98K (Glassdoor est.)
Sr. Software Engineer (R&D Lab),LG Electronics,"Lincolnshire, IL","Operating systems, Node.js, CSS, React, iOS","associate, degree, certification, bachelor",1+ years,N/A,$80K - $105K (Employer est.)
"SOFTWARE ENGINEER, IDENTITY MANAGEMENT SERVICES",Spartan Technology INC,"Austin, TX","Authentication, SSO, Computer science, MVC, Management","degree, bachelor","8+ years, 5+ years",N/A,$115K - $123K (Employer est.)
Software Engineer (Quality Assurance Analyst and Tester)-Journeyman,"AMEWAS, Inc.","California, MD","Jira, Management, Test automation, Databases, Analysis skills",degree,"40 years, 3 years, three years",N/A,$90K - $130K (Employer est.)
Software Test Engineer,"Total Computing Solutions of America, Inc.","The Colony, TX","Jira, TCP, Management, Software troubleshooting, Social work",N/A,N/A,N/A,$55K (Employer est.)
Associate Software Developer,Integrity Marketing Group,"Scottsdale, AZ","Azure, Git, Databases, SQL, AWS","associate, degree",more years,N/A,N/A
Software Engineer Advanced,Siemens,"Charlotte, NC","Computer science, Management, Data structures, C#, NoSQL",education,several years,N/A,$101K - $182K (Employer est.)
Front-End Software Engineer,"Caliola Engineering, LLC","Colorado Springs, CO","CI/CD, Node.js, React, Mobile applications, NoSQL",N/A,4 years,N/A,$79K - $170K (Employer est.)
Senior Software Engineer,Northwestern Mutual,"Milwaukee, WI","Gradle, JUnit, Kubernetes, Ansible, Cucumber","degree, education, bachelor","4-5 years, 3-5+ years",N/A,$102K - $190K (Employer est.)
"Software Engineer, C++ Runtime Platform",PlusAI,"Santa Clara, CA","Computer science, Data structures, C++, Linux, Robotics",N/A,N/A,N/A,$120K - $180K (Employer est.)
PeopleSoft Software Developer IV,SOSi,"Charleston, SC","Jira, Computer science, Oracle, Analysis skills, PeopleSoft",N/A,N/A,N/A,$99K - $140K (Glassdoor est.)
Software Developer,Ampere Scientific,"Albany, OR","LabView, TCP, FPGA, OOP, C++",N/A,"5+ years, 3+ years",N/A,$90K - $130K (Employer est.)
"Senior Associate, Software Engineer",L3Harris Technologies,"Greenville, TX","Software troubleshooting, DevOps, NoSQL, SQL, Database design","associate, degree, graduate, bachelor","0-2 years, 2+ years, 2 years",N/A,$80K - $126K (Glassdoor est.)
Senior Level Software Engineer,"Bend-Tech, LLC","Osceola, WI","Jira, Computer science, CAD, Visual Studio, C#","associate, degree, graduate, bachelor","0-2 years, 2+ years, 2 years",N/A,$100K - $115K (Employer est.)
Software Engineer,SLPT Global Pump Group,"Warren, MI","Jira, Data structures, Git, English, C++","degree, master, bachelor","2+ years, 3 years",N/A,$80K - $110K (Employer est.)
Software QA Engineer I (Programmer),Open Dental Software,"Salem, OR","Microsoft Windows Server, C#, Windows, Java, MySQL","degree, master, bachelor","2+ years, 3 years",N/A,$35.00 Per Hour (Employer est.)
Software Engineer II - Enterprise AI for Operations,"The Travelers Companies, Inc.","Hartford, CT","CI/CD, Kubernetes, Git, Test-driven development, Microservices","degree, education, bachelor","four years, 160 years, two years",N/A,$117K - $193K (Employer est.)
Digital Assets Engineer,Fidelity Investments,"Westlake, TX","Encryption, Test-driven development, Java, Product development, Software development",N/A,N/A,N/A,$74K - $94K (Glassdoor est.)
Release Engineer,Power Home Remodeling,"Wilmington, DE","CI/CD, Software troubleshooting, Kubernetes, Software deployment, DevOps",N/A,N/A,N/A,$93K - $124K (Glassdoor est.)
API-Workflow Developer,CobbleStone Software,"Lindenwold, NJ","Microsoft Powerpoint, Microsoft Word, ASP.NET, Microsoft Excel, MVC","degree, education","2 years, 3 years",N/A,$45K - $55K (Employer est.)
Software Engineer (Aircraft Systems) - TRU Simulation,TRU Simulation,"Lutz, FL","Computer science, Software troubleshooting, Analysis skills, C, Software development","degree, education, bachelor",2 years,N/A,$51K - $78K (Glassdoor est.)
Cyber Software Developer,ManTech,"Chantilly, VA","Jira, Oracle, Java, REST, LDAP","degree, certification, bachelor","4+ years, 2+ years",N/A,$93K - $129K (Glassdoor est.)
Software Engineer,i2c inc.,"Redwood City, CA","CSS, React, Data structures, Java, SQL","degree, certification, bachelor","4+ years, 2+ years",N/A,$110K - $165K (Glassdoor est.)
"Software Engineer, CAT E&A",Berkshire Hathaway Specialty Insurance,"Atlanta, GA","Kubernetes, PostGIS, R, Docker, Machine learning","degree, master, bachelor",three years,N/A,$115K - $155K (Employer est.)
Sr. Software Engineer/Architect,The DEI Group,"Columbia, MD","ASP.NET, Computer science, Oracle, Database development, Relational databases","associate, degree","2-3 years, 7 years, 5+ years, 5 years, 2+ years, 3 years",N/A,$100K - $130K (Employer est.)
Software Engineer II-Full Stack,Microsoft,United States,"Computer science, Azure, Relational databases, C#, Windows","degree, master, bachelor","2+ years, two years, 4+ years",N/A,$98K - $209K (Employer est.)
Software Engineer,CACI,"Cary, NC","CI/CD, Gradle, CSS, JUnit, NoSQL","certification, education","5+ years, 1+ years",N/A,$78K - $165K (Employer est.)
Senior Software Developer - Java,Uline,"Pleasant Prairie, WI","CI/CD, XML, Git, Java, Microservices","degree, education, bachelor",5+ years,N/A,$96K - $148K (Employer est.)
Sr. Software Engineer (Python & Kubernetes),Berry Appleman & Leiden LLP,"Richardson, TX","CI/CD, Azure, Software troubleshooting, React, Kubernetes","associate, degree, certification, bachelor",5 years,N/A,N/A
AI/Machine Learning Engineer,Oddball,Remote,"TensorFlow, CI/CD, Azure, FedRAMP, Medicare","associate, degree, certification, bachelor",5 years,N/A,$140K - $170K (Employer est.)
Jr. Software Developer,Nova Dynamics,"Philomath, OR","Node.js, CSS, Writing skills, R, C++","associate, degree, certification, bachelor",5 years,N/A,$85K (Employer est.)
Front End Engineer I/II,Adaptiva,"Kirkland, WA","Computer science, Kubernetes, Quality assurance, OneSite, REST",degree,"as years, 5 years",N/A,$80K - $110K (Employer est.)
Senior Front End Engineer - Typescript,MetTel,"New York, NY","Node.js, CSS, Schematics, React, D3.js",N/A,"6 years, (6 years",N/A,$150K (Employer est.)
Senior Software Requirements Engineer,Clarios,"Glendale, WI","Product development, UML, Software development","certification, bachelor",5 years,N/A,$92K - $120K (Glassdoor est.)
Software Developer I,New Mexico Mutual Casualty Company,"Albuquerque, NM","Microsoft Powerpoint, Microsoft Word, Workers' compensation law, Computer science, Microsoft Excel","degree, education, bachelor",2-5 years,N/A,$84K - $112K (Glassdoor est.)
Sr. Software Engineer,Johns Hopkins University,"Baltimore, MD","Clinical research, XML, SAS, R, Microsoft SQL Server","education, undergraduate, degree, master, bachelor, graduate",six years,N/A,$86K - $150K (Employer est.)
Senior Software Engineer (IC3),Oracle,"Nashville, TN","Computer science, Cloud infrastructure, Oracle, Go, Java","degree, master, bachelor",4+ years,N/A,$117K - $163K (Glassdoor est.)
Software Development Engineer,Adobe,"San Jose, CA","Computer science, React, Relational databases, Java, Application development","degree, master, bachelor",4+ years,N/A,$113K - $206K (Employer est.)
Junior Oracle E-Business Suite (EBS) Developer,Johns Hopkins Applied Physics Laboratory (APL),"Laurel, MD","Performance tuning, Oracle, XML, Customer service, Oracle EBS","degree, education, bachelor","consecutive years, 3+ years, 1+ years",N/A,$90K - $230K (Employer est.)
Principal Software Engineer/ Sr. Principal Software Engineer,Northrop Grumman,"Melbourne, FL","Jira, Management, Laboratory experience, Git, C++","education, phd, degree, master, bachelor","4 years, 8 years, 1 years, 5 years, 6 years, 3 years",N/A,$95K - $143K (Employer est.)
Firmware Engineer,FEI-Zyfer Inc,"Garden Grove, CA","TCP, Software troubleshooting, Writing skills, Visual Studio, C#","education, bachelor","4 years, more years, 2 years, 3 years",N/A,$100K - $150K (Employer est.)
"Principal Software Engineer (Access, VBA, SQL)",Fidelity Investments,"Merrimack, NH","Microsoft Excel, Microsoft Access, Web development, Data analysis skills, Microsoft SQL Server","education, bachelor","4 years, more years, 2 years, 3 years",N/A,$157K - $195K (Glassdoor est.)
Middleware Engineer,Genworth,"Richmond, VA","JBoss, Authentication, Computer science, Ansible, IIS","education, bachelor","4 years, more years, 2 years, 3 years",N/A,$92K - $181K (Employer est.)
SAP Programmer,Harry and David,"Melrose Park, IL","Computer science, Software troubleshooting, XML, Writing skills, ERP systems","education, bachelor","4 years, more years, 2 years, 3 years",N/A,$100K (Employer est.)
Lead Software Engineer – Advice & Planning Platform (Portfolio Construction) - Full-Time Remote Opportunity,T. Rowe Price,"Owings Mills, MD","Wealth management, Cash flow analysis, Test automation, Java, REST","education, associate, degree, master, bachelor",8+ years,N/A,$142K - $303K (Employer est.)
C# .NET Developer (No Sponsorship/ No Remote),Town Fair Tire,"East Haven, CT","Jira, AJAX, ASP.NET, Computer science, CSS","education, associate, degree, master, bachelor",8+ years,N/A,$47K - $80K (Glassdoor est.)
E-Commerce Web Developer in house only - for immediate hiring,HTM-MBS LLC,"Tampa, FL","Adobe Photoshop, Drupal, Microsoft Excel, CSS, Adobe Illustrator","education, associate, degree, master, bachelor",8+ years,N/A,$20.00 - $30.00 Per Hour (Employer est.)
Software Developer 4,"Value Added Solutions, Inc.","Los Alamos, NM","Process improvement, Database design, Software development, Project management methodology, Agile","graduate, degree, education, bachelor",12 years,N/A,$101K - $162K (Glassdoor est.)
Lead - Software Engineer,Matthews International Corporation,"Cincinnati, OH","Microsoft Outlook, Microsoft Office, Analysis skills, Communication skills","degree, education, master, bachelor",8+ years,N/A,$98K - $141K (Glassdoor est.)
Senior Software Engineer,Saab Inc.,"East Syracuse, NY","CI/CD, Computer science, JUnit, Ansible, Java","associate, education, master, bachelor","6 years, 8 years",N/A,$113K - $147K (Employer est.)
Entry Level Site Reliability Engineer (DevOps),Reynolds and Reynolds,"Tallahassee, FL","Computer science, Microsoft Excel, Operating systems, DevOps, C#","associate, degree, certification, bachelor",N/A,N/A,$70K - $75K (Employer est.)
Software Developer - Java,Uline,"Waukegan, IL","CI/CD, XML, Git, Java, Microservices","degree, education, bachelor",2+ years,N/A,$80K - $119K (Employer est.)
Senior Software Engineer (Front-End),Carbon Robotics,"Seattle, WA","Software troubleshooting, React, Machine learning, AI, TypeScript",doctor,5+ years,mid level,$150K - $195K (Employer est.)
Solution Engineer for SaaS Software Company,22MILES INC,"Peachtree Corners, GA","SSO, Power BI, Azure, Software troubleshooting, Windows","degree, bachelor, certification, certificate","2+ years, 3+ years, 2 years, 3 years",N/A,$90K - $130K (Employer est.)
Software Engineer III,Johnson Health Tech North America Inc,"Cottage Grove, WI","C#, Android, Java, Application development, OOP","degree, bachelor, certification, certificate","2+ years, 3+ years, 2 years, 3 years",N/A,$89K - $118K (Glassdoor est.)
Firmware Engineer-Continuing Engineering,Whisker,"Auburn Hills, MI","Internet of things, Writing skills, Firmware, Test-driven development, C++","degree, education",0-3+ years,N/A,$76K - $115K (Glassdoor est.)
Software Engineer,"Systek, Inc.","Lorton, VA","Kubernetes, C#, Git, Test-driven development, Java","degree, bachelor","7 years, 6 years",N/A,$97K - $146K (Glassdoor est.)
"Senior Software Engineer, AWS Container Registry","Amazon Development Center U.S., Inc.","Seattle, WA","Computer science, AWS, Mentoring, Software development, S3","degree, bachelor",5+ years,N/A,$151K (Employer est.)
Staff Software Engineer – X-Lab Engineering Manager (25-020),Northrop Grumman,"Colorado Springs, CO","Jira, Writing skills, Event planning, Project management, Confluence","degree, bachelor",5+ years,N/A,$155K - $233K (Employer est.)
Embedded Software Engineer (C++/Real Time Linux experience),allocortech inc,"Waynesboro, VA","Schematics, Bootstrap, System design, Git, C++","education, bachelor",3 years,N/A,$80K - $140K (Employer est.)
Software Developer - Web,Uline,"Pleasant Prairie, WI","MVC, Cassandra, Web development, Relational databases, C#","degree, education, bachelor",2+ years,N/A,$80K - $119K (Employer est.)
Associate Software Engineer,First Hawaiian Bank,"Honolulu, HI","Computer science, Writing skills, DevOps, NoSQL, Git","degree, education, bachelor",2+ years,N/A,$70K - $85K (Employer est.)
"Sr. Software Engineer, Cloud",Hewlett Packard Enterprise,"San Jose, CA","FTP, CI/CD, Computer science, TCP, Management",education,4-6 years,N/A,$134K - $307K (Employer est.)
"Software Engineer - Manassas, VA",In-Depth Engineering Corporation,"Manassas, VA","Computer science, Java, OOP, C++, Linux",education,8-10 years,N/A,$88K - $160K (Glassdoor est.)
Entry-level Software Engineer,Cummings Aerospace Inc,"Largo, FL","Computer science, Java, C++, Scrum, Software development","associate, degree",5 years,entry level,$78K - $110K (Glassdoor est.)
Backend Software Engineer,Wing,"Palo Alto, CA","Computer science, C#, Java, C++, Software development","degree, bachelor",1-6 years,N/A,$114K - $211K (Employer est.)
Software Engineer,XIFIN,"San Diego, CA","MVC, CSS, React, Relational databases, Java","associate, education, b.s.","golden years, 3+ years",N/A,$33.65 - $45.67 Per Hour (Employer est.)
Software Engineer,CAE,"Binghamton, NY","CI/CD, Computer science, SAFe, Military, C++","education, master",5+ years,N/A,$99K - $124K (Employer est.)
Entry Level Software Engineer,Murphy's General Contracting,"Muncy, PA","Computer science, Crystal Reports, Software troubleshooting, Visual Basic, Microsoft SQL Server","education, master",5+ years,N/A,$50K - $55K (Employer est.)
"Software Engineer, Frontend",Decagon,"San Francisco, CA","CI/CD, Management, CSS, React, Git",N/A,3+ years,N/A,$170K - $270K (Employer est.)
Software Engineer,"Computer Services, Inc.","Oklahoma City, OK",Software troubleshooting,N/A,3+ years,N/A,$74K - $114K (Glassdoor est.)
Full Stack React Python Developer,FixedOPS Marketing,"Seattle, WA","React, DevOps, Git, Responsive web design, AWS","degree, bachelor",3+ years,N/A,$125K (Employer est.)
JOB ID 11644: Software Engineer,Tek Spikes,"McKinney, TX","CSS, JavaScript, HTML","degree, bachelor",N/A,N/A,$150K - $152K (Employer est.)
C# Software Engineer,Genus PLC,DeForest,"CI/CD, Biotechnology, Azure, Go, Kubernetes",degree,"2 years, 3 years",N/A,$68K - $110K (Glassdoor est.)
Software Engineer - Frontend Development,Metron,"Reston, VA","Web design, Node.js, CSS, React, Java","degree, bachelor",40 years,N/A,$116K - $174K (Glassdoor est.)
Sr Staff Software Engineer,GE Aerospace,"Evendale, OH","MATLAB, TCP, Data structures, Configuration management, Analysis skills","degree, certification, bachelor",5 years,N/A,$108K - $143K (Glassdoor est.)
Software Systems Engineer,Leidos,"North Charleston, SC","Microsoft Windows Server, System administration, Oracle, Enterprise software, Solaris","degree, certification, education, bachelor","2+ years, 5+ years, 4+ years",N/A,$68K - $122K (Employer est.)
Full Stack Developer 1,OPERS,"Columbus, OH","Java, SQL, Analysis skills, JavaScript, REST","associate, degree, education, bachelor",4 years,N/A,$70K (Employer est.)
Mission Management Software Integration Engineer,Bell Textron Inc.,"Fort Worth, TX","Software development, Agile","degree, certification, bachelor","30 years, plus years, 3 years",N/A,$79K - $113K (Glassdoor est.)
Software Engineer - Jet Engine Test Cells,Calspan Corporation,"Saint Paul, MN","Network administration, LabView, Computer science, C++, Organizational skills","degree, education, master, bachelor",5+ years,N/A,$80K - $120K (Employer est.)
Digital Assets Engineer,Fidelity Investments,"Westlake, TX","Encryption, Test-driven development, Java, Product development, Software development","associate, certification, bachelor",3+ years,N/A,$74K - $94K (Glassdoor est.)
"Software Engineer, Advanced Rail Technology",Progress Rail,"Fort Worth, TX","CI/CD, TCP, C#, LAN, Test automation","degree, education, bachelor","5+ years, 3+ years",N/A,$79K - $111K (Glassdoor est.)
API-Workflow Developer,CobbleStone Software,"Lindenwold, NJ","Microsoft Powerpoint, Microsoft Word, ASP.NET, Microsoft Excel, MVC","degree, education","2 years, 3 years",N/A,$45K - $55K (Employer est.)
Software Engineer (Aircraft Systems) - TRU Simulation,TRU Simulation,"Lutz, FL","Computer science, Software troubleshooting, Analysis skills, C, Software development","degree, education, bachelor",2 years,N/A,$51K - $78K (Glassdoor est.)
Senior Front End Engineer - Typescript,MetTel,"New York, NY","Node.js, CSS, Schematics, React, D3.js",N/A,"6 years, (6 years",N/A,$150K (Employer est.)
C# .NET Developer (No Sponsorship/ No Remote),Confidential,"New Haven, CT","Jira, AJAX, ASP.NET, Computer science, CSS","degree, bachelor",2-4 years,N/A,$60K - $80K (Employer est.)
"Principal Software Engineer (Access, VBA, SQL)",Fidelity Investments,"Merrimack, NH","Microsoft Excel, Microsoft Access, Web development, Data analysis skills, Microsoft SQL Server","degree, bachelor",2-4 years,N/A,$157K - $195K (Glassdoor est.)
Computer/Firmware Engineer (3 yrs exp REQUIRED),Outland Technology,"Slidell, LA","Jira, Management, Soldering, Schematics, Firmware","degree, education, bachelor",3 years,N/A,N/A
"Software Development Engineer II, GCNA-D","Amazon Web Services, Inc.","Seattle, WA","Computer science, AWS, Distributed systems, DNS, S3","degree, education, bachelor",3 years,N/A,$129K - $224K (Employer est.)
Software Engineer .NET,KUBRA,"Tempe, AZ","ASP.NET, Computer science, MVC, CSS, React","degree, certification, education, bachelor","4+ years, 2+ years",N/A,$90K - $123K (Glassdoor est.)
Software Engineering Manager - Guidewire (Hybrid Work Model),Sentry Insurance,"Stevens Point, WI","Management, Project management, Team management, Product management, Software development","associate, degree, education, bachelor","several years, 5 years",N/A,$79K - $118K (Glassdoor est.)
Front End Web Developer (React),DTN,Remote,"CI/CD, Node.js, CSS, React, Bamboo",N/A,N/A,N/A,$83K - $110K (Employer est.)
"Sr Software Eng, AI",BDO,"Tampa, FL","Computer science, Power BI, Azure, Management, Visual Studio","education, degree, certification, bachelor, diploma",more years,N/A,$105K - $120K (Employer est.)
Software Development Engineer 2,Adobe,"San Jose, CA","Computer science, Kubernetes, Relational databases, Enterprise software, Java",N/A,1-3 years,N/A,$93K - $171K (Employer est.)
Senior Software Engineer,PlayStation Global,"San Mateo, CA","Operating systems, Management, Signal processing, System architecture, Git",N/A,5 years,N/A,$188K - $282K (Employer est.)
Software Engineer/Software Developer,Gannu Software Inc,"Schaumburg, IL","JBoss, CI/CD, Computer science, CSS, Software troubleshooting","degree, master, bachelor",5+ years,N/A,$100K - $130K (Employer est.)
Senior Software Development Engineer,Adobe,"Lehi, UT","CSS, React, Kubernetes, Java, SQL",degree,8+ years,N/A,$134K - $242K (Employer est.)
Software Engineer,RBW,"Kingston, NY","CRM software, Google Suite, Computer science, Drupal, Azure","degree, certification, education, bachelor",7-12 years,N/A,$89K - $130K (Employer est.)
"Software Engineer III - Python/.Net, AWS",JPMorganChase,"Chicago, IL","System design, .NET, Application development, AWS, Machine learning",certification,"200 years, 3+ years",N/A,$114K - $155K (Employer est.)
Associate Software Engineer,"BN, an Augeo company","Rochester, NY","Social listening, Node.js, Databases, AWS, Docker","associate, degree, education, bachelor","10 years, 1-2 years",N/A,$65K - $77K (Employer est.)
Software Engineer,Point72,"New York, NY","CI/CD, Software troubleshooting, DevOps, .NET, Data science","associate, degree, education, bachelor","10 years, 1-2 years",N/A,$125K - $175K (Employer est.)
CID_CD Automation Software Engineer,RKF Engineering Solutions LLC,Remote,"CI/CD, Azure, Oracle, Node.js, Signal processing",degree,2-3+ years,N/A,N/A
Software Engineer,Mutual of Omaha Mortgage,"Irvine, CA","Azure, React, Relational databases, Microsoft SQL Server, Git",N/A,N/A,N/A,$120K - $135K (Employer est.)
Entry Level Software Engineer,Amentum,"Fredericksburg, VA","Jira, DevOps, C#, Employment & labor law, Git","degree, bachelor",N/A,entry level,$70K - $98K (Glassdoor est.)
Junior Automation Engineer (Entry-Level),Corvid Technologies LLC,"Mooresville, NC","Computer science, Management, Software troubleshooting, Software deployment, OOP","education, phd, degree, master, bachelor",N/A,N/A,$81K - $104K (Glassdoor est.)
Frontend Software Engineer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++","degree, bachelor",N/A,N/A,$40.00 Per Hour (Employer est.)
C# .NET Developer (No Sponsorship/ No Remote),Town Fair Tire,"East Haven, CT","Jira, AJAX, ASP.NET, Computer science, CSS","degree, bachelor",2-4 years,N/A,$47K - $80K (Glassdoor est.)
Sr Software Engineer (Salesforce),"The Travelers Companies, Inc.","Atlanta, GA","APIs, Leadership, Communication skills","degree, bachelor",2-4 years,N/A,$136K - $224K (Employer est.)
OIPA Software Engineer,Fidelity TalentSource,"Durham, NC","Oracle, Management, JUnit, Test-driven development, Windows",certification,4+ years,N/A,$105K - $144K (Glassdoor est.)
Software Test Engineer,Leidos,"Huntsville, AL","Jira, SAFe, Configuration management, Test automation, Git","degree, education, master, bachelor","3 years, 2 years, 5 years",N/A,$85K - $154K (Employer est.)
Senior Software Engineer (SAP Commerce / Hybris),Universal Orlando,"Orlando, FL","Hybris, SAP, Software development","degree, education, bachelor","5+ years, 3+ years",N/A,$74K - $135K (Glassdoor est.)
"Software Development Engineer, Elastic Container Services","Amazon Development Center U.S., Inc.","Seattle, WA","Computer science, AWS, Software development, S3, SDLC","degree, bachelor","2+ years, 3+ years",N/A,$129K - $224K (Employer est.)
Senior Software Engineer (Front-End),Carbon Robotics,"Seattle, WA","Software troubleshooting, React, Machine learning, AI, TypeScript",doctor,5+ years,mid level,$150K - $195K (Employer est.)
Senior Software Developer - Java,Uline,"Pleasant Prairie, WI","CI/CD, XML, Git, Java, Microservices","degree, education, bachelor",5+ years,N/A,$96K - $148K (Employer est.)
Software Developer I,New Mexico Mutual Casualty Company,"Albuquerque, NM","Microsoft Powerpoint, Microsoft Word, Workers' compensation law, Computer science, Microsoft Excel","degree, education, bachelor",2-5 years,N/A,$84K - $112K (Glassdoor est.)
"Senior Software Engineer, Full Stack (Bank Modernization)",Capital One,"Richmond, VA","Azure, Go, CSS, Kubernetes, NoSQL","associate, degree, education, bachelor","3+ years, 2+ years, 4+ years, 3 years, 1+ years",N/A,N/A
Senior Embedded Software Engineer,EO Solutions,"Las Vegas, NV","Computer science, C++, C, Machine learning, Embedded software","degree, education, bachelor",10 years,N/A,$104K - $148K (Glassdoor est.)
"Senior Software Engineer, DevOps",Capital One,"McLean, VA","System administration, Go, Kubernetes, Ansible, DevOps","associate, degree, education, bachelor","2+ years, 2 years, 3 years",N/A,N/A
DevOps Engineer- AI Trainer,DataAnnotation,Remote,"Writing skills, DevOps, C#, English, SQL","degree, bachelor",N/A,N/A,$40.00 Per Hour (Employer est.)
"Senior Software Engineer, Digital Vehicle Marketplace",Credit Acceptance,Remote,"AJAX, Data modeling, JUnit, Waterfall, DevOps","degree, bachelor",N/A,N/A,$130K - $191K (Employer est.)
R&D Software Engineer,Creare LLC,"Hanover, NH","TensorFlow, CI/CD, Computer science, Test-driven development, Java","degree, bachelor",N/A,N/A,$95K - $160K (Employer est.)
DevOps Engineer II,University of Utah,"Salt Lake City, UT","CI/CD, System administration, React, Kubernetes, Load balancing","degree, bachelor",N/A,N/A,$93K - $103K (Employer est.)
Software Engineer III,Northwestern Mutual,"Milwaukee, WI","Gradle, Node.js, CSS, JUnit, React",education,2-4 years,N/A,$93K - $172K (Employer est.)
Software Engineer,Data Innovations LLC,"Colchester, VT","Computer science, Node.js, CSS, Software troubleshooting, Visual Basic",education,2-4 years,N/A,$89K - $115K (Glassdoor est.)
"Software Engineer, Object Based Custody",General Atomics and Affiliated Companies,"Chantilly, VA","CI/CD, Cloud infrastructure, Go, Cloud architecture, Kubernetes",education,2-4 years,N/A,$98K - $171K (Employer est.)
"Software Engineer, Reliability",Point72,"Stamford, NY","CI/CD, Java, Linux, Communication skills, Python",education,2-4 years,N/A,$175K - $250K (Employer est.)
DEVOPS Engineer,Revenue Management Solutions LLC,"Oklahoma City, OK","CI/CD, DevOps, C#, Git, Microsoft Office","degree, education, bachelor","15+ years, 1-3 years",N/A,$106K - $153K (Glassdoor est.)
C# SQL ETL Software Engineer II,Risk Solutions,Georgia,"Jira, C#, R, SQL, GitHub",N/A,N/A,N/A,N/A
Software Engineer II (Contract),Blue Star Partners LLC,"Sylmar, CA","Computer science, Cloud infrastructure, Azure, Software troubleshooting, React","degree, education, bachelor","(1+ years, 3 years",N/A,$30.00 - $45.00 Per Hour (Employer est.)
Software Development Engineer,Audible,"Newark, NJ","CI/CD, Computer science, Software troubleshooting, C#, iOS","associate, degree, bachelor",1+ years,N/A,N/A
Junior Software Engineer,Peterson Technologies,"Annapolis Junction, MD","Elasticsearch, Go, Kubernetes, DevOps, System design",N/A,N/A,N/A,$71K - $120K (Employer est.)
Web development & project management,Workana,United States,"WordPress, PHP, JavaScript, MySQL",N/A,N/A,N/A,$50.00 Per Hour (Employer est.)
Software Engineer Co-op,Autonodyne LLC,"Boston, MA","Computer science, Data structures, C#, iOS, Java","degree, certification, education",N/A,N/A,$28.00 - $35.00 Per Hour (Employer est.)
"Software Engineer, Backend (Consumer - CETI)",Coinbase,Remote,"CI/CD, Go, MongoDB, Microservices, Docker",N/A,2+ years,N/A,$152K - $179K (Employer est.)
Lead Django Backend Engineer,TextMe,"San Francisco, CA","Cloud infrastructure, Cassandra, Test-driven development, AWS, Redis",N/A,N/A,N/A,$100K - $200K (Employer est.)
EMBEDDED SOFTWARE ENGINEER,"Syn-Tech Systems, Inc.","Tallahassee, FL","Git, Java, C++, C, Embedded software",degree,relevant years,N/A,$67K - $107K (Employer est.)
Software Developer 4,"Value Added Solutions, Inc.","Los Alamos, NM","Process improvement, Database design, Software development, Project management methodology, Agile","graduate, degree, education, bachelor",12 years,N/A,$101K - $162K (Glassdoor est.)
