Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
AI Data Scientist I,AbbVie,"North Chicago, IL","Oracle, Algorithms, SQL, AWS, Machine learning, JavaScript, Agile, Data visualization, AI, Python, Data Science",Bachelor's degree,3 years,Mid-level,"$103,600 - $134,500 a year"
Senior Data Scientist | Commodities,Macquarie Group Limited,"Houston, TX","Power BI, Trading, Google Cloud Platform, AWS, Data analytics, Data visualization, Leadership, Python","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",5 years,Senior level,N/A
Scientific Programmer/Data Scientist,University of Minnesota,"Minneapolis, MN","Statistics, MATLAB, Computer Science, R, Research, SQL, Machine learning, GitHub, Computer skills, Data science, Data visualization, Communication skills, Python","Master's degree, Master of Science, Master of Arts",1 year,Mid-level,N/A
AI Machine Learning Engineer,Occidental Petroleum Corporation,"Houston, TX","Machine learning, AI",N/A,N/A,Entry level,N/A
Jr. Applied Scientist- San Diego,Amazon.com Services LLC,"San Diego, CA","Machine learning, Distributed systems, Mentoring",Master's degree,N/A,Entry level,$16.83 - $75.63 an hour
Data Scientist/Gen AI,Rackera Inc,"Lorain, OH",N/A,N/A,N/A,N/A,$60 - $95 an hour
Data Scientist (Health Outcomes),Well,"Chapel Hill, NC","Statistics, R, HIPAA, Stata, SQL, ICD-10, Machine learning, Continuous integration, CPT coding, Clinical trials, AI, Communication skills, Python, Analytics",N/A,N/A,Mid-level,"$125,000 - $145,000 a year"
Data Scientist - Clinical Analytics,CVS Health,"New York, NY",N/A,N/A,N/A,N/A,"$72,100 - $173,040 a year"
Research Data Scientist,Family Health Centers of San Diego,"San Diego, CA","Statistical software, Statistics, Computer science, Statistics, SAS, R, Research, Survival analysis, Stata, .NET, Databases, Public Health, Public health, Epidemiology, Communication skills","Doctoral degree, Master of Public Health, Master's degree, Doctor of Philosophy, Master of Arts",4 years,Mid-level,N/A
Data Scientist – Predictive Modeling (Property Insurance),Kingstone Insurance Company,Remote,"Data mining, Statistics, GLM, R, Microsoft Office, SQL, C, Machine learning, Regression analysis, Predictive analytics, Data science, Python, Data Science",Bachelor's degree,2 years,Mid-level,"$90,000 - $120,000 a year"
Data Scientist – Finance & Engineering,Business Integration Partners (BIP),"San Francisco, CA","Business intelligence, Financial modeling, Data analytics, Strategic thinking, Data science, Communication skills, KPI dashboards, Python, Analytics",Bachelor's degree,5 years,Senior level,"$150,000 - $175,000 a year"
Data Scientist for Risk and Identity Solutions,Visa,"Atlanta, GA","TensorFlow, Medicine, Sales, Big data, Spark, Apache Hive, SQL, Analysis skills, Machine learning, Predictive analytics, Fraud prevention and detection, AI, Communication skills, Python, Hadoop","Doctoral degree, Master's degree, Doctor of Law, Bachelor's degree, Doctor of Philosophy, Master of Business Administration",Under 1 year,Mid-level,"$110,000 - $132,500 a year"
"Analyst, Data Science and Research","Carmel Partners Management, LLC","San Francisco, CA","ArcGIS, Investment management, Power BI, Management, Computer Science, R, Tableau, AWS, Analysis skills, Machine learning, Data analytics, Organizational skills, Data science, Data visualization, AI, Python, Data Science, Time management, GIS",Bachelor's degree,1 year,Mid-level,"$100,000 - $120,000 a year"
Video Content Data Scientist,Apple,"Culver City, CA","Computer Science, Spark, SQL, Machine learning, Distributed systems, Data science, Distributed computing, Communication skills, Python, Marketing",Bachelor's degree,2 years,Mid-level,"$129,600 - $236,300 a year"
"Associate Data Scientist, GEN AI",Health Intelligence company LLC,United States,"PyTorch, Data structures, Survival analysis, Algorithms, SQL, Database design, Analysis skills, Machine learning, Model deployment, Organizational skills, Regression analysis, Keras, AI, Python, Data Science, Analytics","Doctoral degree, Master's degree",1 year,Senior level,"$90,000 - $125,000 a year"
Data Scientist,State of Connecticut - Department of Insurance,"Hartford, CT","Statistical software, Statistics, Statistics, Research, Statistical analysis, Analysis skills, Supervising experience, Presentation skills, Machine learning, Epidemiology, Regression analysis, Epidemiology, Clustering, AI, Communication skills, Data Science","Doctoral degree, Master's degree",1 year,Senior level,"$104,564 - $135,644 a year"
"AIML - Data Scientist, Data and ML Innovation",Apple,"Seattle, WA","Data structures, Spark, Data analysis skills, Application development, Algorithms, SQL, Statistical analysis, Machine learning, Data science, Communication skills, Python",N/A,N/A,Mid-level,"$135,400 - $250,600 a year"
Machine Learning Engineer - Early in Career,Splunk,California,"TensorFlow, Law, Computer Science, Software Engineering, PyTorch, Big data, Research, Machine learning, Distributed systems, Splunk, AI, Communication skills, Python","Master's degree, Bachelor's degree",N/A,Entry level,N/A
AI Analyst,Antimo,Remote,"TensorFlow, Google Cloud SQL, Azure, Computer Science, PyTorch, R, Data analysis skills, Google Cloud Platform, Algorithms, SQL, Transcription, Statistical analysis, AWS, Machine learning, Data science, Keras, Data visualization, AI, Python, Data Science","Bachelor of Computer Science, Bachelor's degree",N/A,Mid-level,"$150,000 - $180,000 a year"
Junior AI Prompt Engineer (Contract),Hippocratic AI,"Palo Alto, CA","Spring Boot, Law, Computer Science, RESTful API, Computer Engineering, Django, Flask, AI, Python, Spring",Bachelor's degree,N/A,Entry level,N/A
FBI Special Agent: Data Science & Intelligence Expertise,Federal Bureau of Investigation,United States,"Internet of things, TS/SCI, Big data, Data governance, Predictive analytics, Data science","Master's degree, Bachelor's degree",N/A,Senior level,"$99,461 - $128,329 a year"
"Data Scientist, Spatial Omics",MD Anderson Cancer Center,"Houston, TX","Azure, Computer Science, Kubernetes, R, Data analysis skills, Biomedical Engineering, Git, No experience needed, Google Cloud Platform, AWS, Analysis skills, Docker, Software development, GitHub, Cloud computing, Linux, Electrical Engineering, Communication skills, Python, Bioinformatics","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",1 year,Senior level,"$103,000 - $155,000 a year"
"Data Scientists (San Francisco, CA)",CyberCube,"San Francisco, CA","Elasticsearch, Computer Science, Data lake, Spark, NoSQL, AWS, S3, MySQL, Data Science",Bachelor's degree,1 year,Entry level,"$126,000 - $136,000 a year"
App Engineer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Data Scientist - Research and Development,Nestlé Purina,"St. Louis, MO",N/A,N/A,N/A,N/A,"$98,000 - $120,000 a year"
Machine Learning Engineer – MRI Imaging Segmentation,Expert Radiology,Remote,"TensorFlow, Kubernetes, PyTorch, Databases, AWS, DICOM, Docker, Machine learning, JavaScript, PostgreSQL, Deep learning, OpenCV, APIs, S3, Medical imaging, Machine learning libraries, Flask, AI, Python",N/A,"3 years, 1 year, 2 years",Mid-level,$50 - $65 an hour
"Staff, Data Scientist - Advanced Measurement & Research - Walmart Connect",Walmart,"San Bruno, CA",N/A,N/A,N/A,N/A,"$143,000 - $286,000 a year"
Credit Risk Analytics - Data Scientist,Cash Factory USA,"Las Vegas, NV","Statistics, Statsmodels, Power BI, Management, Statistics, Mathematics, Tableau, SQL, Risk analysis, Risk management, Computer skills, Fraud prevention and detection, Lending, Python, Credit analysis, Data Science","Bachelor of Science, Master's degree, Bachelor's degree","5 years, 1 year",Mid-level,"$90,000 - $120,000 a year"
Data Scientist Lead – Financial Services,The Alacer Group,Remote,"TensorFlow, Power BI, Data modeling, PyTorch, NumPy, Data analysis skills, Google Cloud Platform, Tableau, Snowflake, SQL, Pandas, AWS, Machine learning, Risk management, Natural language processing, Regression analysis, Financial services, Data science, Data visualization, Data warehouse, Python, Data Science","Doctoral degree, Master's degree, Doctor of Philosophy",4 years,Senior level,"$140,000 - $158,000 a year"
"Assistant Vice President, Marketing Analytics & Data Science",Navy Federal Credit Union,"Pensacola, FL","Data mining, Marketing, Word processing, Business development, Analysis skills, Supervising experience, Project management, Presentation skills, Machine learning, Bank Secrecy Act, Leadership, Marketing, Time management, Analytics","Master's degree, Bachelor's degree",N/A,Senior level,N/A
Clinical Medicine Expertise Sought for AI Training - AI Trainer,Outlier Ai,Rhode Island,N/A,N/A,N/A,N/A,$25 - $45 an hour
Machine Learning Engineer - Conversation AI,DoorDash USA,"San Francisco, CA","Scikit-learn, Statistics, Law, Big data, Spark, Data analysis skills, Algorithms, Machine learning, Natural language processing, A/B testing, Machine learning libraries, AI, Python","Doctoral degree, Master's degree, Doctor of Philosophy, Master of Science",1 year,Mid-level,"$137,100 - $201,600 a year"
AI/Machine Learning Engineer,Oddball,Remote,"TensorFlow, CI/CD, Azure, FedRAMP, Medicare, Computer Science, PyTorch, Google Cloud Platform, AWS, C, Machine learning, NIST standards, JavaScript, Next.js, Natural language processing, Agile, Model training, Machine learning libraries, Cybersecurity, AI, RMF, Leadership, Communication skills, Python, MLOps, Data Science","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy","7 years, 3 years",Senior level,"$140,000 - $170,000 a year"
Data Science Analyst - Office of Digital Innovation,Mayo Clinic,"Rochester, MN","Data modeling, Data mining, Customer service, Research, Analysis skills, Machine learning, Regression analysis, Computer skills, Data science, AI, Communication skills, Time management","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",3 years,Senior level,"$94,764 - $142,147 a year"
Data Scientist,"Jada Systems, Inc.","Los Angeles, CA",N/A,N/A,N/A,N/A,$53.46 - $58.72 an hour
Statistician - AI Trainer,Outlier Ai,"Providence, RI","Mathematics, Math",Bachelor's degree,N/A,Mid-level,$30 - $50 an hour
Data Scientist (L5) - Member Algorithm Foundations,Netflix,Remote,"Host/hostess experience, Product development, Machine learning, Communication skills, Python",N/A,N/A,Senior level,"$170,000 - $720,000 a year"
RWE Data Scientist,Katalyst Healthcares & Life Sciences,"Branchburg, NJ","Statistics, SAS, R, UNIX, Research, SQL, Analysis skills, Machine learning, Macros, Python, Analytics, Hadoop","Doctoral degree, Master's degree, Doctor of Philosophy",1 year,Mid-level,N/A
Data Scientist – NLP,Solytics Partners LLC,"New York, NY","Statistics, MATLAB, Computer Science, Cassandra, NumPy, R, NoSQL, Apache Hive, MongoDB, Bash, Databases, Algorithms, SQL, Pandas, HBase, Machine learning, XGBoost, HR sourcing, Apache Pig, Computer Engineering, Matplotlib, Natural language processing, Scripting, Regression analysis, Model training, Apache, Data science, Weka, Keras, AI, Python, Shell Scripting, spaCy","Master's degree, Bachelor's degree, Doctor of Philosophy",4 years,Senior level,"$90,000 - $120,000 a year"
"Fulltime Urgent Hiring || AI Architect || San Ramon, CA(Onsite)",mamsys consulting services,"San Ramon, CA",AI,N/A,7 years,Mid-level,"$111,314 - $121,082 a year"
Data Scientist,Ginger Labs,"San Francisco, CA","Mobile applications, Laboratory experience, Machine learning, Attribution modeling, Organizational skills, A/B testing, Data science, Marketing, Analytics",N/A,4 years,Senior level,"$150,000 - $205,000 a year"
Sr. Data Scientist / ML Architect @Deep Learning Analytics,"General Dynamics Mission Systems, Inc","Scottsdale, AZ","TensorFlow, Kubernetes, PyTorch, DevOps, Git, Bash, Docker, Machine learning, PostgreSQL, Natural language processing, Scripting, Experimental design, Software development, Linux, Data science, Data visualization, AI, Leadership, GitLab, Communication skills, Python, Shell Scripting, MLOps, MySQL","Bachelor of Science, Master's degree, Bachelor's degree",N/A,Senior level,"$148,764 - $165,035 a year"
Senior Data Analyst,Confidential,"Los Angeles, CA","Power BI, Computer Science, Tableau, SQL, Database design, Project management, Talend, VBA, ETL, Project management methodology, Data visualization, Communication skills, Python, Data Science, SDLC",Bachelor's degree,5 years,Mid-level,"$160,000 - $200,000 a year"
Data Scientist / ML Architect @Deep Learning Analytics,"General Dynamics Mission Systems, Inc","Scottsdale, AZ","TensorFlow, Kubernetes, PyTorch, DevOps, Engineering, Git, Bash, Docker, Machine learning, PostgreSQL, Natural language processing, Scripting, Experimental design, Software development, Linux, Data science, Data visualization, AI, Leadership, GitLab, Communication skills, Python, Shell Scripting, MLOps, MySQL","Master's degree, Bachelor's degree",2 years,Mid-level,"$111,691 - $123,908 a year"
"Staff Data Scientist, Fulfillment",Flexport,"Bellevue, WA","Looker, Operations research, Logistics, Research, Snowflake, SQL, Project management, Machine learning, Organizational skills, Data science, Data visualization, Quantitative research, Python","Doctoral degree, Master's degree, Doctor of Philosophy",11+ years,Senior level,"$204,480 - $255,600 a year"
Center for Black Digital Research Data Scientist,Penn State University,"University Park, PA","History, Computer Science, English, Research, Project management, Machine learning, African Studies, Data visualization, Leadership, Communication skills, Data Science",Master's degree,2 years,Senior level,"$86,300 - $129,500 a year"
AI/ML Engineer,9th Gen Labs,"New York, NY",N/A,N/A,N/A,N/A,"$175,000 a year"
Data Scientist - Insurance Modeling,Allstate,United States,"Statistics, Management, SAS, GLM, R, Microsoft Office, SQL, Project management, Product management, Regression analysis, Computer skills, Communication skills, Python",Bachelor's degree,N/A,Mid-level,"$74,240 - $134,060 a year"
Data Scientist - Python (US Remote),KnowBe4,"Clearwater, FL","Looker, Statistics, NumPy, R, No experience needed, Snowflake, Algorithms, SQL, Pandas, Machine learning, Feature extraction, Matplotlib, Model training, Data science, Data visualization, Leadership, Communication skills, Python, MLOps","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",3 years,Mid-level,"$100,000 - $120,000 a year"
Senior Data Scientist I,McKinsey & Company,"Atlanta, GA","R, Data analysis skills, SQL, Statistical analysis, Analysis skills, Machine learning, PostgreSQL, Regression analysis, Python, Debugging",N/A,N/A,Senior level,N/A
Machine Learning Engineer,Johnson & Johnson,"New Brunswick, NJ",N/A,N/A,N/A,N/A,"$106,250 - $143,750 a year"
Data Scientist | Pay,Machinify,California,Machine learning,N/A,N/A,Senior level,"$220,000 - $260,000 a year"
"AI Data Scientist, Telematics",Lemonade,Remote,"Software Engineering, Signal processing, NoSQL, Databases, Software development, Data science, AI, Python, Data Science","Master's degree, Master of Science",N/A,Mid-level,"$121,000 - $135,000 a year"
Data Scientist,Caterpillar,"Chicago, IL","Power BI, Sage, Data mining, NoSQL, Git, Tableau, Snowflake, SQL, AWS, Machine learning, Natural language processing, Python, MySQL",Master's degree,1 year,Senior level,"$95,640 - $155,400 a year"
Integrative Data Scientist in Research,Vertex Pharmaceuticals,"Boston, MA","Statistics, R, Databases, SQL, Machine learning, Software development, Unit testing, Data science, Data visualization, Communication skills, Python","Doctoral degree, Doctor of Philosophy",4 years,Senior level,N/A
Sr. Data Scientist II,Pacific Life,"Newport Beach, CA","TensorFlow, Underwriting, SQL, Machine learning, Machine learning libraries, Machine learning frameworks, Communication skills, Python, Data Science","Doctoral degree, Master's degree, Doctor of Philosophy",8 years,Senior level,N/A
Data Scientist Assistant 1,Vanderbilt University Medical Center,"Nashville, TN","Research, Machine learning, Continuous improvement, AI, Leadership",Master's degree,3 years,Senior level,N/A
Data Scientist,Curaleaf,"Las Vegas, NV","TensorFlow, Computer Science, Applied Mathematics, PyTorch, Big data, Snowflake, SQL, Analysis skills, Machine learning, Forecasting, Data science, Keras, Machine learning frameworks, Leadership, Communication skills, Python, LSTM, Data Science","Master's degree, Bachelor's degree",3 years,Mid-level,"$87,000 - $96,000 a year"
Applied Machine Learning Researcher San Francisco Office,Lambda,"San Francisco, CA","Quantization, Machine learning, AI",N/A,N/A,Mid-level,"$225,000 - $375,000 a year"
Machine Learning Scientist II,Relativity Space,"Long Beach, CA","Scikit-learn, TensorFlow, Statistics, Computer Science, PyTorch, R, Git, Statistical analysis, Machine learning, Software development, Manufacturing, Data visualization, Machine learning frameworks, Python","Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Mid-level,"$136,000 - $173,000 a year"
Data Science Engineer,AMS Corporation,"Knoxville, TN","Computer Science, Mathematics, Databases, C, Machine learning, AI, Python","Bachelor of Science, Bachelor's degree",N/A,Mid-level,N/A
AI Training for Operations Management and Research - AI Trainer,Outlier Ai,"Philadelphia, PA",Writing skills,Bachelor's degree,N/A,Entry level,$35 an hour
Data Scientist,Schlumberger,"Menlo Park, CA","TensorFlow, Data mining, Computer Science, Signal processing, PyTorch, Big data, Spark, R, Research, Algorithms, Machine learning, Distributed systems, Data analytics, Software development, Data science, Distributed computing, Machine learning frameworks, Communication skills, Python, Hadoop","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Senior level,N/A
Sr. Data Scientist (Operations Research),EquipmentShare,"Chicago, IL","Computer science, Algorithms, Data science, Communication skills",N/A,N/A,Mid-level,N/A
Data Scientist,Sky Consulting,United States,"Law, R, Amazon SageMaker, AWS, C, Machine learning, Data science, Python, Analytics",Bachelor's degree,"7 years, 6 years, 5 years, 11+ years, 8 years, 9 years, 10 years",Senior level,$55 - $65 an hour
Data Annotation Specialist,10Beauty,Remote,"Computer vision, Blender, Python",N/A,N/A,Entry level,"$75,000 - $80,000 a year"
Data Scientist 1,PayPal,"Chicago, IL","Microsoft Powerpoint, Microsoft Excel, R, SQL, Analysis skills, Product management, Fraud prevention and detection, Leadership, Python, Analytics",Bachelor's degree,3 years,Senior level,"$72,700 - $176,000 a year"
AI Engineer,Apploi Corp,"New York, NY","TensorFlow, Data mining, PyTorch, Computer vision, Statistical analysis, Machine learning, Natural language processing, Keras, AI, Machine learning frameworks, Communication skills, Python, Generative AI",N/A,N/A,Mid-level,"$180,000 a year"
Data Scientist - Python,Motion Recruitment,"Tampa, FL","TensorFlow, Computer science, Law, Financial modeling, Computer Science, Spark, Apache Hive, Algorithms, SQL, Machine learning, Risk management, Financial services, Banking, Python, Generative AI, MySQL, Data Science, SDLC, Hadoop","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",5 years,Senior level,$66 - $71 an hour
"Senior Data Scientist, Product",Suno,"Boston, MA","SQL, Statistical analysis, Analysis skills, Data visualization, Quantitative research, Communication skills, Python",N/A,N/A,Senior level,"$170,000 - $230,000 a year"
"Staff Data Scientist, Product, Workspace",Google,"Los Angeles, CA","Economics, Data mining, Statistics, R, Data analysis skills, Mathematics, SQL, Statistical analysis, Product management, A/B testing, Python, Data Science, Analytics",Master's degree,3 years,Senior level,N/A
Data Scientist,Apple,"Sunnyvale, CA","Computer vision, Data analysis skills, Algorithms, SQL, AWS, Analysis skills, Machine learning, Data science, Data visualization, Communication skills, Data manipulation, Python, Data Science",Bachelor's degree,N/A,Mid-level,"$121,900 - $183,600 a year"
AI Assurance Engineer,Johns Hopkins Applied Physics Laboratory (APL),"Laurel, MD","Statistical software, Statistics, Top Secret Clearance, Computer Science, R, AI, Communication skills, Python, Data Science","Master's degree, Bachelor's degree",1 year,Mid-level,"$85,000 - $180,000 a year"
Data Scientist,Ochsner Health System,"New Orleans, LA","Data mining, Computer Science, SAS, R, SQL, Machine learning, XGBoost, Regression analysis, Data science, Data visualization, AI, Communication skills, Python, Data Science, Analytics","Master's degree, Bachelor's degree",2 years,Mid-level,N/A
Sr. Data Scientist,Worldpay,Massachusetts,"Computer science, Cloud infrastructure, R, Snowflake, SQL, AWS, Machine learning, Scala, Agile, Data science, AI, Communication skills, Python, Time management",Master's degree,5 years,Senior level,N/A
Staff Data Scientist | Modeling,Machinify,California,"R, SQL, Machine learning, Python",N/A,N/A,Senior level,"$200,000 - $250,000 a year"
Scientific Programmer Analyst,Lynker Corporation,"Woods Hole, MA","Web design, Statistical software, Oracle, SAS, R, SQL, Database design, C++, Machine learning, AI, Python",Master's degree,3 years,Mid-level,"$85,000 - $118,000 a year"
Senior Data Scientist - Special Investigations Unit,CVS Health,"Hartford, CT","Azure, Statistics, Mathematics, Google Cloud Platform, Algorithms, SQL, Statistical analysis, AWS, Machine learning, Physics, Data visualization, Communication skills, Python","Master's degree, Bachelor's degree",2 years,Senior level,"$101,970 - $203,940 a year"
Senior-level Data Scientist (IT Architecture Specialist- Coalition Integration and Exercises) - CENTCOM,Celestar Corporation,"Tampa, FL",N/A,N/A,N/A,N/A,N/A
Data Scientist I (Women's Health),WHOOP,"Boston, MA","Statistics, Applied Mathematics, Wearables, EKG, Physiology knowledge, Machine learning, Software development, Data science, AI, Sensors, Python, Data Science",Bachelor's degree,1 year,Mid-level,N/A
Healthcare Data Scientist,Diverge Health,"Chicago, IL","NoSQL, Snowflake, SQL, Jupyter, AWS, Machine learning, AI, Analytics",N/A,4 years,Mid-level,N/A
Data Analyst and Machine Learning Researcher,MIT Lincoln Laboratory,"Lexington, MA","MATLAB, R, Data analysis skills, Analysis skills, C++, Machine learning, Physics, AI, Python, Data Science",Bachelor's degree,N/A,Mid-level,N/A
Data Scientist- Principal,"Clutch Group, Inc.","Jersey City, NJ","Statistics, Computer science, Power BI, Data mining, R, Tableau, SQL, AWS, Project management, Machine learning, Natural language processing, Project implementation, Regression analysis, Agile, Predictive analytics, Data visualization, Communication skills, Python, Analytics","Master's degree, Bachelor's degree, Master of Business Administration",10 years,Senior level,"$220,000 - $250,000 a year"
FBI Special Agent: Data Science & Intelligence Expertise,Federal Bureau of Investigation,United States,"Internet of things, TS/SCI, Big data, Data governance, Predictive analytics, Data science","Master's degree, Bachelor's degree",N/A,Senior level,"$99,461 - $128,329 a year"
FBI Special Agent: Advanced Data & Intelligence Expertise,Federal Bureau of Investigation,United States,"Data mining, TS/SCI, R, Analysis skills, Machine learning, Intelligence analysis, Predictive analytics, Python","Master's degree, Bachelor's degree",N/A,Senior level,"$99,461 - $128,329 a year"
"Data Scientist, Monetization",Character.AI,"Menlo Park, CA","Live chat, Microsoft Excel, Social media management, Leadership",N/A,5 years,Senior level,"$150,000 - $250,000 a year"
Senior-level Data Scientist (IT Architecture Specialist- Plans Support) - CENTCOM,Celestar Corporation,"Tampa, FL","TS/SCI with Polygraph, Microsoft Project","Master's degree, Bachelor's degree",11+ years,Senior level,N/A
Data Analyst with Machine Learning / AI.,Intone Networks,"Reston, VA","Machine learning, AI",N/A,Under 1 year,Mid-level,N/A
Sr. Data Scientist II,Pacific Life,"Newport Beach, CA","TensorFlow, Underwriting, SQL, Machine learning, Machine learning libraries, Machine learning frameworks, Communication skills, Python, Data Science","Doctoral degree, Master's degree, Doctor of Philosophy",8 years,Senior level,N/A
"Associate Data Scientist, Spatial Data",MD Anderson Cancer Center,"Houston, TX","Biology, R, Data analysis skills, UNIX, Laboratory experience, Biomedical Engineering, Analysis skills, C, Machine learning, Deep learning, Software development, Electrical Engineering, Python, Bioinformatics","Doctoral degree, Bachelor's degree, Doctor of Philosophy",2 years,Mid-level,"$85,000 - $128,000 a year"
Data Annotation Specialist,Glydways,"Pittsburgh, PA","Algorithms, Machine learning, Algorithm design, Communication skills",High school diploma or GED,3 years,Mid-level,N/A
Data Scientist,Leidos,"Hampton, VA","TS/SCI, Writing skills, R, Statistical analysis, Analysis skills, Presentation skills, Machine learning, Signals intelligence, Machine learning libraries, Python, Time management","Master's degree, Bachelor's degree",10 years,Senior level,"$104,650 - $189,175 a year"
Data Scientist (L4) - Growth and Membership,Netflix,Remote,"R, Host/hostess experience, Algorithms, SQL, Machine learning, Regression analysis, A/B testing, Employee evaluation, Data manipulation, Python","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Senior level,"$170,000 - $720,000 a year"
Data Scientist,Verizon,"Basking Ridge, NJ","TensorFlow, MATLAB, Law, PyTorch, Computer vision, Customer service, Military, Big data, Spark, NumPy, R, Tableau, Java, SQL, Pandas, Analysis skills, Machine learning, Splunk, Matplotlib, Natural language processing, Regression analysis, Teradata, Data science, Keras, Communication skills, Python, Analytics",Bachelor's degree,4 years,Mid-level,N/A
Sr Data Scientist,Kaizen Analytix,"Atlanta, GA","Operations research, MATLAB, Data modeling, Data mining, SAS, R, SQL, Analysis skills, Presentation skills, Machine learning, Data science, AI, Python, Data Science","Doctoral degree, Master's degree, Doctor of Philosophy",1 year,Senior level,$40 - $50 an hour
"Data Scientist , Customer Engagement Technology",Amazon.com Services LLC,"San Francisco, CA","MATLAB, SAS, Customer service, Big data, R, SQL, Analysis skills, Machine learning, Product management, Perl, Natural language processing, Scripting, AI, Python",N/A,2 years,Mid-level,"$125,500 - $212,800 a year"
Staff AI/ML Engineer,DigitalOcean,"Boston, MA","DigitalOcean, AI, Leadership, Developer tools, Generative AI",N/A,8 years,Senior level,"$198,000 - $230,000 a year"
Lead Data Scientist,Rapideagle,"Jersey City, NJ","Big data, Spark, Java, Algorithms, SQL, Statistical analysis, Database management, C, Machine learning, Linked data, Predictive analytics, Quantum engineering, Python, Analytics",N/A,N/A,Senior level,$80 - $90 an hour
RESEARCH FELLOW in data science/Artificial Intelligence,Mayo Clinic,"Scottsdale, AZ","TensorFlow, Medicine, PyTorch, R, English, Research, Deep learning, Natural language processing, Front-end development, Data science, Machine learning libraries, AI, Communication skills, Python, MySQL","Doctor of Medicine, Doctoral degree, Doctor of Philosophy",N/A,Senior level,N/A
Machine Learning Scientist,Suno,"Boston, MA",N/A,N/A,N/A,N/A,"$160,000 - $280,000 a year"
"Senior Data Scientist, Product",Robinhood,"Menlo Park, CA","R, Statistical analysis, Machine learning, Project implementation, Data science, Data visualization, Python","Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Senior level,"$187,000 - $220,000 a year"
"Technical Sourcer, AI & Robotics",Tesla,"Palo Alto, CA","Sourcing, HR sourcing, AI",N/A,2 years,Mid-level,"$60,000 - $216,000 a year"
Senior Learning Data Analyst - DashMart,DoorDash USA,"San Francisco, CA","Statistics, Management, Curriculum development, Survey design, R, Qualtrics, SQL, Analysis skills, Project management, Human resources, Organizational skills, Regression analysis, A/B testing, LMS, Training & development, Data visualization, Leadership, Communication skills, Python, Instructional design, Analytics, Stakeholder management","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",N/A,Senior level,"$69,000 - $116,000 a year"
Senior-level Data Scientist (IT Architecture Specialist- Coalition Integration and Exercises) - CENTCOM,Celestar Corporation,"Tampa, FL","System design, TS/SCI with Polygraph","Master's degree, Bachelor's degree",11+ years,Senior level,N/A
Data Scientist- Associate Principal,"Clutch Group, Inc.","Mettawa, IL","Statistics, Computer science, Power BI, Data mining, R, Tableau, SQL, AWS, Project management, Machine learning, Natural language processing, Regression analysis, Agile, Predictive analytics, Data visualization, Communication skills, Python, Analytics","Master's degree, Bachelor's degree, Master of Business Administration",7 years,Senior level,"$175,000 - $220,000 a year"
Lead Data Science Analyst,Discover Financial Services,"Riverwoods, IL","Statistics, Customer segmentation, Statistical analysis, Machine learning, Marketing analytics, Leadership, Marketing",Bachelor's degree,4 years,Mid-level,"$105,500 - $147,100 a year"
Sr. Data Scientist - NLP/GenAI,Vertex Pharmaceuticals,"Boston, MA","Data mining, Law, Hypothesis testing, D3.js, Software deployment, R, Research, UI design, Prompt engineering, Algorithms, SQL, AWS, Analysis skills, Machine learning, JavaScript, Natural language processing, Epidemiology, UX, Text mining, Regression analysis, Data science, Data visualization, Communication skills, Python, Analytics","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",2 years,Senior level,N/A
Data Engineer- AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
AI/ML Applied Scientist II,Infinia ML,"Durham, NC","Law, PyTorch, NumPy, Google Cloud Platform, Algorithms, Pandas, AWS, Machine learning, Natural language processing, Software development, Linux, Data science, AI, Python, spaCy",N/A,3 years,Mid-level,N/A
Senior Data Scientist - Operations Research,United Airlines,"Chicago, IL","Computer science, Sales, Data structures, R, Microsoft Office, Java, C++, Julia, C, Machine learning, Computer skills, Communication skills, Python","Doctoral degree, Doctor of Philosophy",1 year,Senior level,"$114,665 - $156,310 a year"
Senior Data Scientist,Philip Morris International,"Stamford, CT","Computer science, Power BI, Microsoft Excel, R, Data analysis skills, Tableau, Snowflake, Algorithms, Machine learning, Power tools, Data science, AI, Python, Data Science","Master's degree, Bachelor's degree",N/A,Senior level,"$148,000 - $185,000 a year"
