Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Software Engineering Manager (English/Japanese Bilingual),"Fixstars Solutions, Inc.","Irvine, CA","Bilingual, Computer science, English, Japanese, C++","education, bachelor",3 years,,$97K - $146K (Employer est.)
Software Manufacturing Engineer,ASMPT SMT,"Billerica, MA","Computer science, XML, English, C, Quality control","degree, education",5+ years,,$92K - $120K (Glassdoor est.)
"Senior Software Systems Engineer-NIWCSan Diego, CA","Strategic Technology Institute, Inc. (STi)","San Diego, CA","Program management, Software troubleshooting, System architecture, C++, C","degree, master, bachelor",8 years,,$180K - $210K (Employer est.)
Automation Controls Engineer,"Advanced Robotics and Controls, LLC","DuBois, PA","Microsoft Excel, Fanuc, System design, Programmable logic controllers, Organizational skills","degree, education, bachelor",,,
"Senior Platform / Backend Engineer (Go, Python)",Benzinga,"Detroit, MI","CI/CD, Authentication, Elasticsearch, Go, Node.js",,,,
AI Software Engineer,Entergy Corporation,"The Woodlands, TX","Azure, Writing skills, Data structures, System design, Git","associate, degree, education, bachelor","2+ years, 2-4 years",,
Sr. Software Engineer - Computational Social Science,University of Miami,"Miami, FL","Data mining, R, Research, Machine learning, Natural language processing","graduate, education, phd, doctor",two years,,$100K - $130K (Employer est.)
Sr Software Engineer (Salesforce),"The Travelers Companies, Inc.","Atlanta, GA","APIs, Leadership, Communication skills","degree, education, bachelor","three years, 160 years, five years",,$136K - $224K (Employer est.)
Software QA Engineer I (Programmer),Open Dental Software,"Salem, OR","Microsoft Windows Server, C#, Windows, Java, MySQL","degree, education, bachelor","three years, 160 years, five years",,$35.00 Per Hour (Employer est.)
Software Systems Engineer,Leidos,"North Charleston, SC","Microsoft Windows Server, System administration, Oracle, Enterprise software, Solaris","degree, certification, education, bachelor","2+ years, 5+ years, 4+ years",,$68K - $122K (Employer est.)
Computing & Software Systems Engineer (TDD ArchSS),CRL Technologies,"Lexington Park, MD","Test-driven development, Math, Systems engineering","degree, certification, education, bachelor","2+ years, 5+ years, 4+ years",,
Software Test Engineer,"Total Computing Solutions of America, Inc.","The Colony, TX","Jira, TCP, Management, Software troubleshooting, Social work",,,,$55K (Employer est.)
HPC Software Integration Engineer,BAE Systems,"Annapolis Junction, MD","Computer science, Windows, Analysis skills, IT, Linux","education, degree, certification, master, bachelor","10 years, education/ years, 2 years, 5 years",,$137K - $232K (Employer est.)
Software Test Engineer,Leidos,"Huntsville, AL","Jira, SAFe, Configuration management, Test automation, Git","education, degree, certification, master, bachelor","10 years, education/ years, 2 years, 5 years",,$85K - $154K (Employer est.)
Mission Management Software Integration Engineer,Bell Textron Inc.,"Fort Worth, TX","Software development, Agile","degree, certification, bachelor","30 years, plus years, 3 years",,$79K - $113K (Glassdoor est.)
Digital Assets Engineer,Fidelity Investments,"Westlake, TX","Encryption, Test-driven development, Java, Product development, Software development","associate, certification, bachelor",3+ years,,$74K - $94K (Glassdoor est.)
Software Engineer,Lowe's,"Charlotte, NC","CI/CD, Computer science, React, Sales, Software deployment","associate, degree, education, bachelor","100 years, 2 years",,$75K - $143K (Employer est.)
C# .NET Developer (No Sponsorship/ No Remote),Town Fair Tire,"East Haven, CT","Jira, AJAX, ASP.NET, Computer science, CSS","degree, bachelor",2-4 years,,$47K - $80K (Glassdoor est.)
Application Support Developer,Buc-ee's,"Lake Jackson, TX","Microsoft Windows Server, JBoss, Computer science, Microsoft Excel, CSS","degree, bachelor",2+ years,,$65K - $97K (Glassdoor est.)
Senior Software Developer,Old Dominion University Research Foundation,"Suffolk, VA","R, Research, Supervising experience, Project management, JavaScript","education, undergraduate, m.s., associate, degree, graduate",5+ years,,$80K - $95K (Employer est.)
"Software Engineer, Media",Apple,"Cupertino, CA","Computer science, Operating systems, Management, iOS, Objective-C","education, undergraduate, m.s., associate, degree, graduate",5+ years,,$143K - $264K (Employer est.)
Software Engineer II,Microsoft,"Redmond, WA","C#, System design, Windows, Microsoft Office, Java","degree, master, bachelor","2+ years, two years, 4+ years",,$98K - $209K (Employer est.)
Senior Software Engineer,Mastercard,"O Fallon, MO","DB2, Information security, Java, Microservices, Distributed systems",master,,,$115K - $184K (Employer est.)
Database DevOps Engineer,Lender Price,Remote,"CI/CD, Gradle, Ansible, DevOps, Git",,3 years,senior level,$101K - $108K (Employer est.)
"Senior Software Engineer, Digital Vehicle Marketplace",Credit Acceptance,Remote,"AJAX, Data modeling, JUnit, Waterfall, DevOps","education, associate, degree, certification, bachelor","3 years, 5 years",,$130K - $191K (Employer est.)
Robot & PLC Programmer,DYCO INC,"Bloomsburg, PA","Mechanical engineering, Mechanical design, Fanuc, Electrical engineering, Microsoft Office",b.s.,,entry level,$68K - $104K (Glassdoor est.)
Senior Software Engineer (Front-End),Carbon Robotics,"Seattle, WA","Software troubleshooting, React, Machine learning, AI, TypeScript",doctor,5+ years,mid level,$150K - $195K (Employer est.)
Software Developer - Web,Uline,"Pleasant Prairie, WI","MVC, Cassandra, Web development, Relational databases, C#","degree, education, bachelor",2+ years,,$80K - $119K (Employer est.)
Full Stack Engineer,Apple,"Cupertino, CA","Node.js, CSS, React, Kubernetes, Software deployment",education,,,$122K - $215K (Employer est.)
Microgrid Automation Engineer III,G&W Electric,"Bolingbrook, IL","Microsoft Word, Pricing, Windows, Analysis skills, Organizational skills","degree, bachelor",7+ years,,$84K - $109K (Employer est.)
API-Workflow Developer,CobbleStone Software,"Lindenwold, NJ","Microsoft Powerpoint, Microsoft Word, ASP.NET, Microsoft Excel, MVC","degree, education","2 years, 3 years",,$45K - $55K (Employer est.)
PeopleSoft Software Developer IV,"One Zero Solutions, LLC","North Charleston, SC","Jira, Computer science, Oracle, Analysis skills, PeopleSoft","degree, certification, education","seven years, 7 years, 5 years",,$91K - $126K (Glassdoor est.)
.NET Software Engineer,Client Command,"Cumming, GA","CI/CD, Kanban, .NET Core, C#, .NET","degree, certification, education","seven years, 7 years, 5 years",,$93K - $124K (Glassdoor est.)
"Research Software Developer, Airspace Simulation Systems","Analytical Mechanics Associates, Inc.","Hampton, VA","Jira, Computer science, TCP, Node.js, Data structures",associate,"60 years, 5 years",,$90K - $136K (Glassdoor est.)
"Software Development Engineer, AWS Region Services","Amazon Development Center U.S., Inc.","Arlington, VA","Computer science, AWS, Mentoring, Software development, S3",associate,"60 years, 5 years",,$151K (Employer est.)
Software Engineer - Adobe,Costco Wholesale,"Seattle, WA","CI/CD, Google Docs, Oracle, Management, React","degree, bachelor","2 years, 1+ years",,$105K - $225K (Employer est.)
Cryptologic Computer Scientist 2,Leidos,"Odenton, MD","Top Secret Clearance, Computer science, Operating systems, Calculus, TS/SCI, Data structures, Research, Discrete math","Doctoral degree, Master's degree, Bachelor's degree, Associate's degree",2 years,Senior level,"$126,100 - $227,950 a year"
Mid-level Computer Scientist - FICA,Celestar Corporation,"Charlottesville, VA","Data mining, TS/SCI, Analysis skills, Machine learning",Bachelor's degree,6 years,Senior level,
Senior-level Computer Scientist - FICA,Celestar Corporation,"Charlottesville, VA","Data mining, TS/SCI, Machine learning",Bachelor's degree,10 years,Senior level,
Linguist Technical Research Scientist,Peraton,"Silver Spring, MD",,,,,"$112,000 - $179,000 a year"
Summer Associate- HHX,Howard Hughes,"The Woodlands, TX","TensorFlow, Computer Science, PyTorch, Git, Analysis skills, Machine learning, Software development, AI, Machine learning frameworks, Communication skills, Data Science",,,Entry level,
Senior Research Scientist - Software Defined Radio,Peraton,"College Park, MD","Machine learning, 4G/LTE","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",3 years,Senior level,"$146,000 - $234,000 a year"
Advanced AI Research Scientist Manager,Accenture,"Mountain View, CA",,,,,
Autonomy and Perception Engineer,"General Technical Services, LLC","Adelphi, MD","Research laboratory experience, MATLAB, Neural networks, Computer vision, Drone operation, Secret Clearance, Research, C++, Machine learning, Object detection, Deep learning, CNN, Natural language processing, OpenCV, Robot programming, Robotics, Robotics, Communication skills, Python","Doctoral degree, Master's degree, Doctor of Philosophy",5 years,Senior level,
Post-doctoral Fellowship - Ground Deformation Recorded by Geodetic Techniques,FM,"Norwood, MA","ArcGIS, MATLAB, Geophysics, Data analysis skills, Research, Java, Machine learning, Risk management, Cloud computing, Communication skills, Python, GIS","Doctoral degree, Doctor of Philosophy",3 years,Senior level,"$90,720 - $130,400 a year"
Computer Scientist VI,JT4,"Edwards, CA","CSS, C#, .NET, SQL, Driver's License, C, JavaScript, Systems engineering, Django, Software development, Computer skills, ASP, Communication skills, Python, WPF, HTML","Doctoral degree, Master's degree, Doctor of Philosophy",,Senior level,"$140,670 - $168,812 a year"
Energy Research Scientist - AI Trainer,DataAnnotation,Remote,"Bilingual, English, Physics, Chemistry, AI","Doctoral degree, Master's degree, Doctor of Philosophy",,Mid-level,From $40 an hour
Academic Research Assistant (Mathematics)- AI Trainer,DataAnnotation,Remote,"Calculus, English, Algebra, Data science, AI","Doctoral degree, Master's degree, Doctor of Philosophy",,Mid-level,From $40 an hour
Applied Mathematician / Math Research (PhD Req),"VOCAL Technologies, Ltd.","Buffalo, NY","Signal processing, Calculus, Mathematics, Research, Analysis skills, Math, Algorithm design, Physics, Software development, Research & development","Doctoral degree, Doctor of Philosophy",,Senior level,"$60,000 - $90,000 a year"
Applied Research Scientist,EdgeTech,"West Wareham, MA",,,,,"$100,000 - $110,000 a year"
Computer Scientist,"INQU,LLC","Edwards AFB, CA","C#, Microsoft SQL Server, .NET, AWS, Driver's License, C, Systems engineering, Organizational skills, Software development, Computer skills, Communication skills, Python","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",11+ years,Senior level,"$110,000 - $170,000 a year"
Critical Infrastructure Protection Staff – AI/ML Decision Science,Johns Hopkins Applied Physics Laboratory (APL),"Laurel, MD",,,,,"$90,000 - $350,000 a year"
Algorithm Developer/Chemotrician,"Alakai Defense Systems, Inc.","Largo, FL","Microsoft Excel, Engineering, C#, Mathematics, Secret Clearance, English, Spectroscopy, Algorithms, Analysis skills, C++, Machine learning, Algorithm design, Organizational skills, AI, Leadership, Communication skills, Python, Time management",,3 years,Senior level,"$100,000 - $200,000 a year"
Computer Scientist,Federal Bureau of Investigation,"Houston, TX","Top Secret Clearance, Working with 12th graders, Law, Computer Science, Calculus, TS/SCI, Leadership, University","Doctoral degree, Master's degree, Doctor of Law, Bachelor's degree, Doctor of Philosophy, Master of Laws",1 year,Mid-level,"$59,751 - $157,996 a year"
"Applied Scientist I, Scanless Tech, Amazon Robotics",Amazon.com Services LLC,"Westborough, MA","RDBMS, Oracle, Java, Algorithms, SQL, C++, Machine learning, Distribution center, Robotics, Python",,,Mid-level,
LLM 算法工程师 - 中国,Ribo Consulting Services Co. Ltd,Remote,"TensorFlow, Law, Computer Science, PyTorch, Computer vision, Data analysis skills, Algorithms, Docker, Deep learning, Natural language processing, APIs, AI, Python",Master's degree,5 years,Senior level,"$4,000 - $7,000 a month"
Energy Research Scientist - AI Trainer,DataAnnotation,"Denton, TX","Bilingual, English, Physics, Chemistry, AI","Doctoral degree, Master's degree, Doctor of Philosophy",,Mid-level,From $40 an hour
Temporary Researchers (Project Scientist Series) for Electrical and Computer Engineering,University of California Santa Barbara,"Santa Barbara, CA",Signal processing,"Doctoral degree, Doctor of Philosophy",,Mid-level,"$96,300 - $250,000 a year"
Principal Scientist/Engineer- Field Ops (TS/SCI Clearance #25-025),"Strategic Analysis, Inc.","Arlington, VA",,,,,
Senior Research Scientist - Advanced Systems,Peraton,"College Park, MD","Go, Computer Science, Research, Java, Algorithms, C, Machine learning, Quality control, Algorithm design, Software development, GitHub, Agile, Jenkins, Python","Doctoral degree, Bachelor of Science, Bachelor's degree, Doctor of Philosophy",4 years,Senior level,"$176,000 - $282,000 a year"
Senior Research Scientist - Digital Signal Processing,Peraton,"College Park, MD","MATLAB, Signal processing, Research, C++, C, Machine learning, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",8 years,Senior level,"$146,000 - $234,000 a year"
AI Planning Research Scientist,Peraton,"Silver Spring, MD",,,,,"$112,000 - $179,000 a year"
Siri Voice Prompting Trainer (AI Research Project),Lifewood Data Technology,"Nashville, TN",,,,,$15 - $20 an hour
"Applied Scientist, Learned Systems Group","Amazon Web Services, Inc.","Santa Clara, CA","Statistics, UNIX, Java, AWS, C++, Machine learning, Distributed systems, Software development, S3, Linux, Redshift, AI, Python","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Mid-level,"$136,000 - $223,400 a year"
Ingeniero de Inteligencia Artificial,Equity Solar,Puerto Rico,"TensorFlow, Spanish, PyTorch, English, AWS, Machine learning, Python",Associate's degree,,,"From $80,000 a year"
Sr R&D Engineer on Computational Geometry,"Lorentz Solution, Inc","Santa Clara, CA","Computer Science, Applied Mathematics, C++, Math, C, Geometry, Software development","Doctoral degree, Master's degree, Doctor of Philosophy",,Senior level,"From $96,000 a year"
Principal / Sr. Principal Research and Advanced Design Test Engineer,Northrop Grumman,"Melbourne, FL","Microsoft Powerpoint, Top Secret Clearance, MATLAB, Management, Military, 5G, Special Access Program, Secret Clearance, Machine learning, Drafting, Python","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",1 year,Senior level,"$95,300 - $142,900 a year"
Senior Climate Research Scientist,"Mercury Insurance Services, LLC",Remote,"MATLAB, R, Data analysis skills, Ecological systems, Research, Fortran, Climate change, Climate information, Presentation skills, Machine learning, Communication skills, Python, Climate policy","Doctoral degree, Doctor of Philosophy",5 years,Senior level,"$105,245 a year"
"Research scientist, Foundation Model(LLM)",ByteDance,"San Jose, CA","Law, Data structures, Algorithms, Analysis skills, C++, C, Natural language processing, Model training, AI, Communication skills, Python",,,Senior level,"$145,000 - $355,000 a year"
"Postdoctoral Researcher – Ocean Monitoring System Design, Marine Science Institute, UCSB",University of California Santa Barbara,"Santa Barbara, CA","ArcGIS, Community engagement, Scientific research, R, System design, Stata, Ecology, Oceanography, Leadership, Communication skills, Python","Doctoral degree, Doctor of Philosophy",,Senior level,"$66,737 - $77,179 a year"
Computer Scientist 1 (Scientist 1),Los Alamos National Laboratory,"Los Alamos, NM","Operating systems, Full-stack development, DevOps, C#, Java, Database design, C++, Russian, Q Clearance, JavaScript, Scrum, Software development, Agile, Integration testing, AI, Leadership, Communication skills, Python, Design patterns",Bachelor's degree,2 years,Mid-level,"$94,500 - $154,600 a year"
AI Scientist,GE HEALTHCARE,"Bellevue, WA","TensorFlow, Law, PyTorch, Spark, Quantization, Algorithms, C++, SSL, Machine learning, Supervised learning, Data analytics, AI, Python, MLOps, Hadoop","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Senior level,"$156,400 - $234,600 a year"
Technology Research Analyst with active TS/SCI Polygraph (must have polygraph to apply),Deloitte,United States,"Analysis skills, Leadership, Communication skills",Bachelor's degree,2 years,Mid-level,
Research Security Analyst,Stony Brook University,"Stony Brook, NY","Microsoft Powerpoint, Search engines, Data mining, Research","Master's degree, Bachelor's degree",3 years,Mid-level,"$90,000 - $100,000 a year"
"Senior Applied Scientist, NeuroSymbolic","Amazon Web Services, Inc.","Boston, MA","Scikit-learn, TensorFlow, Internet of things, Spark, NumPy, R, Research, MXNet, Java, AWS, C++, Machine learning, Distributed systems, SciPy, S3, AI, Communication skills, Python, Hadoop","Doctoral degree, Doctor of Philosophy",5 years,Senior level,
Computer Forensic Scientist,City of Minneapolis,"Minneapolis, MN","Report writing, Writing skills, Laboratory experience, Analysis skills, Driver's License, Laboratory techniques, Computer skills, Communication skills",Bachelor's degree,Under 1 year,Mid-level,$27.26 - $37.64 an hour
Advanced AI Research Scientist Manager,Accenture,"Mountain View, CA","TensorFlow, Statistics, Computer science, Law, Computer Science, PyTorch, C++, Machine learning, Deep learning, Business requirements, Machine learning libraries, AI, Python, Generative AI","Doctoral degree, Bachelor's degree, Doctor of Philosophy",5 years,Senior level,
Computer Scientist,Adobe,"San Jose, CA","Photography, Adobe Photoshop, Adobe Lightroom, Computer Science, PyTorch, Computer vision, Mobile applications, iOS, R, C++, C, Adobe Premiere, APIs, Videography, Computer skills, AI, Communication skills, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy, Master of Science",,Entry level,"$142,700 - $257,600 a year"
Applied Researcher I,Capital One,"Cambridge, MA","Law, Computer Science, PyTorch, Quantization, Research, AWS, SSL, Machine learning, Deep learning, Natural language processing, Cloud computing, AI, Leadership","Doctoral degree, Master's degree, Doctor of Philosophy, Master of Science",2 years,Entry level,
AIML - Research Scientist/Engineer (Robotics),Apple,"Santa Clara, CA","TensorFlow, Reinforcement learning, Computer Science, PyTorch, Computer vision, CAD, PCB, C++, Machine learning, SolidWorks, Manufacturing, AI, Robotics, Robotics, Python","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",,Senior level,"$143,100 - $264,200 a year"
Music Generation Research Scientist,Adobe,"San Francisco, CA","Machine learning, AI, Machine learning frameworks, Communication skills","Doctoral degree, Master's degree, Doctor of Philosophy",,Senior level,"$162,000 - $301,200 a year"
Applied AI Engineer – Computer Vision,Kodiak,"San Francisco Bay Area, CA","TensorFlow, PyTorch, Deep learning, Machine learning libraries, AI, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",2 years,Mid-level,"$150,000 - $250,000 a year"
PhD Research Scientist- AI and Machine Learning: Bayesian Modelling and Probabilistic Programming,Oracle,"Burlington, MA","Oracle, Computer Science, PyTorch, Research, Java, Analysis skills, Machine learning, AI, Multithreading, Machine learning frameworks, Communication skills, Python, Debugging","Doctoral degree, Doctor of Philosophy",,Senior level,
High Throughput Assay Senior Research Scientist (Screening & Data Analysis),Vertex Pharmaceuticals,"San Diego, CA","Biology, MATLAB, R, Data analysis skills, Analysis skills, Machine learning, AI, Communication skills, Python, Assays","Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Senior level,"$117,000 - $175,500 a year"
Applied AI Researcher,Chai,"Palo Alto, CA","TensorFlow, PyTorch, AI, Python",,,Senior level,"$275,000 - $400,000 a year"
Applied Scientist,Adobe,"San Jose, CA","Computer Science, Research, Machine learning, Model training, AI, Video editing, Communication skills, Python","Doctoral degree, Master's degree, Doctor of Philosophy",,Senior level,"$142,700 - $257,600 a year"
CPU Research Scientist - Platform Architecture,Apple,"Santa Clara, CA","Computer science, Computer Science, Research, C++, C, Machine learning, Parse, Computer Engineering, AI, Python","Doctoral degree, Bachelor of Science, Bachelor's degree, Doctor of Philosophy",3 years,Mid-level,"$143,100 - $264,200 a year"
Research Scientist - AI & Computer Vision - Aerospace Research,GE Aerospace,"Niskayuna, NY","Computer Science, Writing skills, Filing, Machine learning, GitHub, AI, Leadership, Python","Doctoral degree, Master's degree, Doctor of Philosophy",4 years,Mid-level,"$80,000 - $150,000 a year"
AIML - ML Research Scientist,Apple,"Santa Clara, CA","AI models, Computer science, Computer Science, Analysis skills, Machine learning, Research data collection, AI, Robotics, Communication skills, Generative AI","Doctoral degree, Doctor of Philosophy",,Senior level,"$175,800 - $312,200 a year"
Research Scientist – Sustainable and Resilient Power Systems,Siemens,"Princeton, NJ","MATLAB, Engineering, English, Research, Application development, C++, Programmable logic controllers, EMT experience, Cloud development, Simulink, Research & development, Communication skills, Python, PSS/E",Master's degree,3 years,Senior level,"$90,510 - $155,160 a year"
Applied Scientist II,Microsoft,"Redmond, WA","Statistics, Statistics, C#, Research, Machine learning, Natural language processing, Predictive analytics, AI, TypeScript, Python","Doctoral degree, Master's degree, Bachelor's degree",1 year,Mid-level,"$98,300 - $208,800 a year"
Applied Scientist - Gaming,Microsoft,"Redmond, WA","TensorFlow, Statistics, Computer science, Reinforcement learning, Statistics, PyTorch, Computer vision, Research, Deep learning, Predictive analytics, Robotics","Doctoral degree, Master's degree, Bachelor's degree",1 year,Senior level,"$98,300 - $208,800 a year"
Research Engineer,AppLovin,"Palo Alto, CA","Machine learning, AI",,Under 1 year,Entry level,"$137,000 - $205,000 a year"
Postdoctoral Research Associates - Electrical and Computer Engineering - Nanodevices and Integrated System Lab (2 positions),University of Massachusetts Amherst,"Amherst, MA","English, Analysis skills, Computer Engineering, Communication skills","Doctoral degree, Doctor of Philosophy",1 year,Senior level,
"Machine Learning Research Engineer, Audio R&D",Apple,"Cambridge, MA","Signal processing, iOS, Research, C++, C, Machine learning, Mac OS, Training & development, Python, Software architecture",,,Mid-level,
AI Research Scientist,Peraton,"Reston, VA","Secret Clearance, Git, Machine learning, PostgreSQL, Natural language processing, Model training, AI, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",Under 1 year,Entry level,"$80,000 - $128,000 a year"
"Applied Scientist, Learned Systems Group","Amazon Web Services, Inc.","Santa Clara, CA","Statistics, Research, Java, AWS, C++, Machine learning, Distributed systems, Deep learning, S3, Redshift, AI, Python","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Mid-level,"From $150,400 a year"
Computer Vision / Machine Learning Engineer,Apple,"Sunnyvale, CA","Computer science, Math, Machine learning, Physics","Doctoral degree, Bachelor of Science, Bachelor's degree, Doctor of Philosophy",3 years,Mid-level,"$143,100 - $264,200 a year"
Research Security Analyst,Stony Brook University,"Stony Brook, NY","Microsoft Powerpoint, Search engines, Data mining, Research","Master's degree, Bachelor's degree",3 years,Mid-level,"$90,000 - $100,000 a year"
Machine Learning Applied Research Scientist,Apple,"Cupertino, CA",,,,,"$143,100 - $264,200 a year"
Sr R&D Engineer on Computational Geometry,"Lorentz Solution, Inc","Santa Clara, CA","Computer Science, Applied Mathematics, C++, Math, C, Geometry, Software development","Doctoral degree, Master's degree, Doctor of Philosophy",,Senior level,"From $96,000 a year"
"Research Scientist, Computer Vision",Snapchat,"Los Angeles, CA","Statistics, Computer science, Computer vision, Research, C++, C, Machine learning, Research data collection, Leadership, Python","Doctoral degree, Doctor of Philosophy",,Senior level,"$147,000 - $259,000 a year"
Audio AI Research Engineer,Adobe,"San Francisco, CA",,,,,"$162,000 - $301,200 a year"
Research Scientist,Orby AI,California,"Growing experience, Data structures, Algorithms, Machine learning, Natural language processing, AI",,4 years,Mid-level,"$150,000 - $300,000 a year"
"Research Perception Scientist, Computer Vision and Machine Learning",Bright Machines,"San Francisco, CA","Computer science, Statistical analysis, C++, C, Machine learning, Computer Engineering, Python","Doctoral degree, Doctor of Philosophy",1 year,Mid-level,"$190,000 - $230,000 a year"
"Staff Data Scientist, Research, Applied Research",Google,"Mountain View, CA","Statistics, R, SQL, Statistical analysis, Python, Data Science, Analytics","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Senior level,
3D Computer Vision Staff Scientist or Engineer,Xyken,"McLean, VA","GLSL, Mechanical engineering, Computer vision, System design, Laboratory experience, Objective-C, Algorithms, C++, Machine learning, Algorithm design, OpenCV, Computer skills, Industrial laboratory experience, AI, Communication skills","Master's degree, Master of Science",2 years,Mid-level,
Research and Development Engineer 2,UCLA,"Los Angeles, CA","Rust, CSS, Git, PCB, SQL, C++, Astronomy, Docker, C, JavaScript, Physics, SolidWorks, Linux, Communication skills, Python, HTML",Bachelor's degree,,Mid-level,"$76,200 - $158,800 a year"
AI/ML Developer for Computer Tomography Baggage Scanning,SureScan Corporation,"Boxborough, MA","Scikit-learn, TensorFlow, MATLAB, Computer Science, PyTorch, Computer vision, Algorithms, Analysis skills, C++, Machine learning, Feature extraction, Distributed systems, Deep learning, X-Ray, Keras, Distributed computing, Machine learning libraries, AI, Communication skills, Python","Master's degree, Bachelor's degree",,Mid-level,"$90,000 - $180,000 a year"
Machine Learning Research Engineer - Computer Vision/Computational Photography,Apple,"Cupertino, CA","Photography, TensorFlow, PyTorch, Computer vision, C++, C, Machine learning, Deep learning, Communication skills, Python","Doctoral degree, Master's degree, Doctor of Philosophy",,Senior level,"$143,100 - $264,200 a year"
Hewlett Packard Labs - Machine Learning Research Scientist - Early Career,Hewlett Packard Enterprise,"Milpitas, CA","Reinforcement learning, TCP, Computer Science, PyTorch, Full-stack development, Sales, Data structures, Research, Application development, Algorithms, Machine learning, Deep learning, Natural language processing, Django, Intellectual property law, Data science, Flask, AI, Research & development, Python","Doctoral degree, Doctor of Philosophy",,Entry level,"$117,500 - $270,000 a year"
"NISQ Application Research Scientist, Quantum AI",Google,"Goleta, CA","Data mining, Spectroscopy, Physics, Natural language processing, Quantum engineering, AI, Python","Doctoral degree, Doctor of Philosophy",2 years,Senior level,
Assistant Statistical Research Scientist,Denver Health,"Denver, CO","Statistics, Analysis skills, Math, Epidemiology, Organizational skills, Communication skills",Doctoral degree,1 year,Entry level,"$104,800 - $162,400 a year"
"Research Scientist, Computer Vision",TikTok,"San Jose, CA","2D animation, Computer vision, Research, C++, C, AI, Python, Editing",,3 years,Mid-level,"$194,000 - $410,000 a year"
Signal and Information Processing and Modeling Engineering Scientist R37135,Applied Research Laboratories,"Austin, TX","MATLAB, Signal processing, R, Data analysis skills, Mathematics, Bash, Algorithms, Statistical analysis, Analysis skills, C++, Attention to detail, Algorithm design, Physics, Linux, Intelligence experience, Shell Scripting",Bachelor's degree,3 years,Mid-level,"$104,000 - $174,000 a year"
"Research Scientist, AI & Machine Learning (PhD)",Oracle,"Burlington, MA","Computer science, Oracle, Computer Science, PyTorch, Research, Java, Analysis skills, Machine learning, AI, Multithreading, Machine learning frameworks, Communication skills, Python, Debugging","Doctoral degree, Doctor of Philosophy",,Senior level,
Advanced AI Research Scientist Manager,Accenture,"Mountain View, CA","TensorFlow, Statistics, Computer science, Law, Computer Science, PyTorch, C++, Machine learning, Deep learning, Business requirements, Machine learning libraries, AI, Python, Generative AI","Doctoral degree, Bachelor's degree, Doctor of Philosophy",5 years,Senior level,
Academic Research Assistant (Mathematics)- AI Trainer,DataAnnotation,"Oxnard, CA","Calculus, English, Data science, AI","Doctoral degree, Master's degree, Doctor of Philosophy",,Entry level,From $40 an hour
"Research Engineer, Robot Character",1X Technologies AS,"Palo Alto, CA",,,,,"$130,000 - $250,000 a year"
Senior Computer Vision Engineer,Verus Research,United States,"TensorFlow, Signal processing, PyTorch, Computer vision, Algorithms, C++, Machine learning, Object detection, Deep learning, Electrical Engineering, Communication skills, Python",Master's degree,5 years,Senior level,"$130,000 - $180,000 a year"
"Research Scientist, Google Research",Google,"New York, NY","Computer science, Data mining, Computer Science, Data structures, R, Research, Java, C++, JavaScript, Natural language processing, Python","Doctoral degree, Doctor of Philosophy",1 year,Senior level,
"Software Engineer, Systems Research, PhD, Early Career",Google,"Sunnyvale, CA","Computer science, Go, Computer Science, System design, Research, Java, C++, C, Machine learning, JavaScript, Distributed systems, Computer Engineering, Python","Doctoral degree, Doctor of Philosophy",,Senior level,
Staff AI/ML Research Engineer,P-1 AI,"San Francisco, CA",,,,,"$200,000 a year"
"LLM Research Engineer, Model Optimization and Algorithms Development",Apple,"Seattle, WA","AI models, Rust, Go, Management, Law, Objective-C, Quantization, Java, C++, C, Machine learning, Computer networking, Swift, AI, Communication skills, Python, Generative AI, Debugging","Doctoral degree, Bachelor of Science, Bachelor's degree, Doctor of Philosophy",3 years,Senior level,"$135,400 - $250,600 a year"
"Senior Engineer - Generative AI , Python - Research & Development - Technology Community Office",Amex,"Palo Alto, CA","Computer science, Computer Science, Encryption, Software development, AI, Python, Generative AI, SDLC",Bachelor's degree,7 years,Senior level,"$110,000 - $190,000 a year"
Research Scientist-Computational and Applied Mathematics,SRI International,"Menlo Park, CA","MATLAB, R, Mathematics, Secret Clearance, Algorithms, C++, C, Physics, Quantum engineering, AI, Communication skills, Python","Doctoral degree, Doctor of Philosophy",,Senior level,"$109,590 - $163,015 a year"
