Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Applied Scientist - Gaming,Microsoft,"Redmond, WA","TensorFlow, Statistics, Computer science, Reinforcement learning, Statistics, PyTorch, Computer vision, Research, Deep learning, Predictive analytics, Robotics","Doctoral degree, Master's degree, Bachelor's degree",1 year,Senior level,"$98,300 - $208,800 a year"
"AI Researcher, 2025 Graduate U.S.",Atlassian,"San Francisco, CA","Computer Science, PyTorch, NumPy, Research, Pandas, Machine learning, Deep learning, Matplotlib, Natural language processing, Agile, AI, Python","Doctoral degree, Bachelor's degree, Doctor of Philosophy",N/A,Entry level,"$143,900 - $231,100 a year"
Hewlett Packard Labs - Machine Learning Research Scientist - Early Career,Hewlett Packard Enterprise,"Milpitas, CA","Reinforcement learning, TCP, Computer Science, PyTorch, Full-stack development, Sales, Data structures, Research, Application development, Algorithms, Machine learning, Deep learning, Natural language processing, Django, Intellectual property law, Data science, Flask, AI, Research & development, Python","Doctoral degree, Doctor of Philosophy",N/A,Entry level,"$117,500 - $270,000 a year"
Ingeniero de Inteligencia Artificial,Equity Solar,Puerto Rico,N/A,N/A,N/A,N/A,"From $80,000 a year"
Senior Research Scientist - Advanced Systems,Peraton,"College Park, MD","Go, Computer Science, Research, Java, Algorithms, C, Machine learning, Quality control, Algorithm design, Software development, GitHub, Agile, Jenkins, Python","Doctoral degree, Bachelor of Science, Bachelor's degree, Doctor of Philosophy",4 years,Senior level,"$176,000 - $282,000 a year"
Applied Scientist II,Microsoft,"Redmond, WA","Statistics, Statistics, C#, Research, Machine learning, Natural language processing, Predictive analytics, AI, TypeScript, Python","Doctoral degree, Master's degree, Bachelor's degree",1 year,Mid-level,"$98,300 - $208,800 a year"
Energy Research Scientist - AI Trainer,DataAnnotation,"Denton, TX","Statistics, Bilingual, English, Physics, Chemistry, AI","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Mid-level,From $40 an hour
"Applied Scientist, Learned Systems Group","Amazon Web Services, Inc.","Santa Clara, CA","Statistics, UNIX, Java, AWS, C++, Machine learning, Distributed systems, Software development, S3, Linux, Redshift, AI, Python","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Mid-level,"$136,000 - $223,400 a year"
Senior Researcher – Artificial Intelligence – Microsoft Research,Microsoft,"Redmond, WA","Research, Machine learning, Natural language processing, AI, Communication skills","Doctoral degree, Doctor of Philosophy",2 years,Senior level,"$117,200 - $250,200 a year"
"Research Engineer, Robot Character",1X Technologies AS,"Palo Alto, CA","AI chatbots, Reinforcement learning, Blender, Multithreading, Robotics, Maya",Bachelor's degree,N/A,Mid-level,"$130,000 - $250,000 a year"
Senior Project Computer Scientist,Healthtech Solutions,"Frankfort, KY",N/A,N/A,N/A,N/A,N/A
Sr R&D Engineer on Computational Geometry,"Lorentz Solution, Inc","Santa Clara, CA","Computer Science, Applied Mathematics, C++, Math, C, Geometry, Software development","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Senior level,"From $96,000 a year"
R&D Engineer II - Deep Learning Physics,Ansys,"Austin, TX","Scikit-learn, TensorFlow, Computer science, PyTorch, Computer vision, Engineering, C++, Geometry, Deep learning, Software development, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",N/A,Senior level,N/A
SCITLS Quantum Consultation and Research/Quantum Lead,General Dynamics Information Technology,"Offutt AFB, NE","CCNP Security, Top Secret Clearance, Certified Information Systems Auditor, Cloud infrastructure, Azure, Oracle, CISSP-ISSAP, TS/SCI, CISSP, AWS Certified Data Analytics – Specialty, CompTIA Advanced Security Practitioner, Machine learning, CISSP-ISSEP, Data analytics, Data science, Sleep Disorders Specialist, Certified Analytics Professional","Doctoral degree, Doctor of Philosophy",11+ years,Senior level,"$191,412 - $258,970 a year"
Principal Researcher – Generative AI - Microsoft Research AI Frontiers,Microsoft,"Redmond, WA",N/A,N/A,N/A,N/A,"$137,600 - $267,000 a year"
Critical Infrastructure Protection Staff – AI/ML Decision Science,Johns Hopkins Applied Physics Laboratory (APL),"Laurel, MD","TensorFlow, MATLAB, Rust, Computer Science, PyTorch, Writing skills, C#, Java, C++, Julia, C, Machine learning, Deep learning, Keras, AI, Leadership, Python, Debugging",Bachelor's degree,8 years,Senior level,"$90,000 - $350,000 a year"
"Research Scientist, Multimodal Machine Learning - Trust and Safety",TikTok,"San Jose, CA","TensorFlow, Data mining, PyTorch, Computer vision, Data structures, Java, Algorithms, Machine learning, Deep learning, Natural language processing, Communication skills, Python",N/A,N/A,Mid-level,"$145,000 - $250,000 a year"
Computer Vision Scientist (multiple levels/openings),percipient.ai,"Santa Clara, CA",N/A,N/A,N/A,N/A,"$155,000 - $300,000 a year"
"Research Scientist, Computer Vision",TikTok,"San Jose, CA","2D animation, Computer vision, Research, C++, C, AI, Python, Editing",N/A,3 years,Mid-level,"$194,000 - $410,000 a year"
"Applied Scientist I, Scanless Tech, Amazon Robotics",Amazon.com Services LLC,"Westborough, MA","RDBMS, Oracle, Java, Algorithms, SQL, C++, Machine learning, Distribution center, Robotics, Python",N/A,N/A,Mid-level,N/A
AIML - ML Research Scientist,Apple,"Santa Clara, CA","AI models, Computer science, Computer Science, Analysis skills, Machine learning, Research data collection, AI, Robotics, Communication skills, Generative AI","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$175,800 - $312,200 a year"
Applied AI Engineer – Computer Vision,Kodiak,"San Francisco Bay Area, CA","TensorFlow, PyTorch, Deep learning, Machine learning libraries, AI, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",2 years,Mid-level,"$150,000 - $250,000 a year"
"Research Scientist, Responsible AI",TikTok,"San Jose, CA","Computer Science, C++, Machine learning, Software development, AI, Leadership, Communication skills, Python",Bachelor's degree,1 year,Mid-level,"$126,000 - $221,760 a year"
Research Scientist in Generative AI Graduate (Intelligent Creation) - 2025 Start (PhD),TikTok,"San Jose, CA",N/A,N/A,N/A,N/A,"$136,800 - $205,000 a year"
Assistant Statistical Research Scientist,Denver Health,"Denver, CO","Statistics, Analysis skills, Math, Epidemiology, Organizational skills, Communication skills",Doctoral degree,1 year,Entry level,"$104,800 - $162,400 a year"
"Postdoctoral Researcher – Ocean Monitoring System Design, Marine Science Institute, UCSB",University of California Santa Barbara,"Santa Barbara, CA","ArcGIS, Community engagement, Scientific research, R, System design, Stata, Ecology, Oceanography, Leadership, Communication skills, Python","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$66,737 - $77,179 a year"
High Throughput Assay Senior Research Scientist (Screening & Data Analysis),Vertex Pharmaceuticals,"San Diego, CA","Biology, MATLAB, R, Data analysis skills, Analysis skills, Machine learning, AI, Communication skills, Python, Assays","Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Senior level,"$117,000 - $175,500 a year"
AI Planning Research Scientist,Peraton,"Silver Spring, MD","CI/CD, Go, TS/SCI, Git, Research, C++, Docker, C, SVN, Assembly language, Network protocols, Computer networking, Linux, Threat intelligence, AI, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",Under 1 year,Senior level,"$112,000 - $179,000 a year"
"Applied Scientist, Learned Systems Group","Amazon Web Services, Inc.","Santa Clara, CA","Statistics, Research, Java, AWS, C++, Machine learning, Distributed systems, Deep learning, S3, Redshift, AI, Python","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Mid-level,"From $150,400 a year"
R&D Engineer II - Deep Learning Physics,Ansys,"Apex, NC","Scikit-learn, TensorFlow, Computer science, PyTorch, Computer vision, Engineering, C++, Geometry, Deep learning, Software development, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",N/A,Senior level,N/A
"Research scientist, Foundation Model(LLM)",ByteDance,"San Jose, CA","Law, Data structures, Algorithms, Analysis skills, C++, C, Natural language processing, Model training, AI, Communication skills, Python",N/A,N/A,Senior level,"$145,000 - $355,000 a year"
"Research Scientist, Generative AI - Seattle",TikTok,"Seattle, WA","2D animation, Computer vision, Research, C++, C, AI, Python, Editing",N/A,3 years,Mid-level,"$194,000 - $410,000 a year"
Machine Learning Applied Research Scientist,Apple,"Cupertino, CA","Computer science, Reinforcement learning, Computer Science, Machine learning, Natural language processing, Software development, Model training",Master's degree,N/A,Mid-level,"$143,100 - $264,200 a year"
"Scientist, Research Associate - Small Molecule Design",Systimmune,"Redmond, WA","TensorFlow, Bioinformatics, Autoencoder, PyTorch, R, Research, C++, Machine learning, Clinical trials, Chemistry, Biophysics, AI, Machine learning frameworks, Communication skills, Python","Doctor of Computational Chemistry, Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Mid-level,"$80,000 - $150,000 a year"
"Research Scientist, AI & Machine Learning (PhD)",Oracle,"Burlington, MA","Computer science, Oracle, Computer Science, PyTorch, Research, Java, Analysis skills, Machine learning, AI, Multithreading, Machine learning frameworks, Communication skills, Python, Debugging","Doctoral degree, Doctor of Philosophy",N/A,Senior level,N/A
AI/ML Research Scientist - Small Molecule Discovery,Lilly,"Indianapolis, IN","Computer Science, PyTorch, Math, Drug discovery, Machine learning libraries, AI, Communication skills, Python","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$142,500 - $228,800 a year"
Computer Vision / Machine Learning Engineer,Apple,"Sunnyvale, CA","Computer science, Math, Machine learning, Physics","Doctoral degree, Bachelor of Science, Bachelor's degree, Doctor of Philosophy",3 years,Mid-level,"$143,100 - $264,200 a year"
(General Hire) Research Scientist Graduate - TikTok Recommendation - 2025 Start (PhD),TikTok,"San Jose, CA","TensorFlow, Law, Computer Science, PyTorch, Computer vision, MXNet, Analysis skills, Machine learning, Deep learning, CNN, Natural language processing, Electrical Engineering, AI, Generative AI, Caffe","Doctoral degree, Doctor of Philosophy",N/A,Entry level,"$137,750 - $237,500 a year"
Distinguished Applied Researcher,Capital One,"McLean, VA",N/A,N/A,N/A,N/A,N/A
"Research Scientist, Color Perception & Imaging Technology","DigitalFish, Inc","San Francisco Bay Area, CA","MATLAB, Image processing, Computer Science, Signal processing, Computer vision, C#, Data analysis skills, C++, Machine learning, Communication skills, Python","Doctoral degree, Master's degree, Doctor of Philosophy",Under 1 year,Senior level,"$110,000 - $150,000 a year"
"Staff Data Scientist, Research, Applied Research",Google,"Mountain View, CA","Statistics, R, SQL, Statistical analysis, Python, Data Science, Analytics","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Senior level,N/A
AI Scientist,GE HEALTHCARE,"Bellevue, WA","TensorFlow, Law, PyTorch, Spark, Quantization, Algorithms, C++, SSL, Machine learning, Supervised learning, Data analytics, AI, Python, MLOps, Hadoop","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Senior level,"$156,400 - $234,600 a year"
Research Assistant for AI/ML (Assistant Scientist),University of Rochester,"Rochester, NY",N/A,N/A,N/A,N/A,"$82,500 - $110,000 a year"
Perception Engineer – ML/CV and Algorithms,WeRide.ai,"San Jose, CA","Management, Data analysis skills, Algorithms, C++, Machine learning, Multithreading, Communication skills",N/A,N/A,Senior level,"$130,000 - $182,000 a year"
Research Scientist Graduate (eCommerce Recommendation) - 2025 Start (PhD),TikTok,"Seattle, WA",N/A,N/A,N/A,N/A,"$129,960 - $194,750 a year"
Research Scientist Graduate (Security for AI) -2025 Start (PhD),TikTok,"San Jose, CA","Go, Law, Computer Science, Data structures, Java, Algorithms, Machine learning, Deep learning, Natural language processing, AI, Communication skills, Python","Doctoral degree, Doctor of Philosophy",N/A,Entry level,"$145,000 - $355,000 a year"
Academic Research Assistant (Mathematics)- AI Trainer,DataAnnotation,Remote,"Calculus, English, Algebra, Data science, AI","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Mid-level,From $40 an hour
Sr R&D Engineer on Computational Geometry,"Lorentz Solution, Inc","Santa Clara, CA","Computer Science, Applied Mathematics, C++, Math, C, Geometry, Software development","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Senior level,"From $96,000 a year"
AI/ML Developer for Computer Tomography Baggage Scanning,SureScan Corporation,"Boxborough, MA","Scikit-learn, TensorFlow, MATLAB, Computer Science, PyTorch, Computer vision, Algorithms, Analysis skills, C++, Machine learning, Feature extraction, Distributed systems, Deep learning, X-Ray, Keras, Distributed computing, Machine learning libraries, AI, Communication skills, Python","Master's degree, Bachelor's degree",N/A,Mid-level,"$90,000 - $180,000 a year"
Part-Time Computer Science and Engineering Undergraduate Researcher Assistant - Shao Group,Penn State University,"University Park, PA",N/A,N/A,N/A,N/A,N/A
Applied AI Researcher,Chai,"Palo Alto, CA","TensorFlow, PyTorch, AI, Python",N/A,N/A,Senior level,"$275,000 - $400,000 a year"
3D Computer Vision Staff Scientist or Engineer,Xyken,"McLean, VA",N/A,N/A,N/A,N/A,N/A
"Research Scientist, Intelligent Editing (Multimodality)",TikTok,"San Jose, CA","Computer vision, Research, C++, Content creation, C, Machine learning, AI, Python, Editing",N/A,1 year,Mid-level,"$145,000 - $355,000 a year"
Member of Technical Staff - AI Research,Anterior,"New York, NY","Rust, Go, System architecture, AI, Python",N/A,N/A,Mid-level,"$170,000 - $220,000 a year"
"Tech Lead, Research Scientist, Generative AI",TikTok,"San Jose, CA","Computer vision, Research, C++, Content creation, C, Machine learning, AI, Python",N/A,3 years,Mid-level,"$224,000 - $410,000 a year"
Computer Scientist,Adobe,"San Jose, CA","Photography, Adobe Photoshop, Adobe Lightroom, Computer Science, PyTorch, Computer vision, Mobile applications, iOS, R, C++, C, Adobe Premiere, APIs, Videography, Computer skills, AI, Communication skills, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy, Master of Science",N/A,Entry level,"$142,700 - $257,600 a year"
"Research Scientist for Generative AI, LLM and Multimodal 【Talent Spotters】",ByteDance,"San Jose, CA","Law, Computer vision, C++, Content creation, C, AI, Python",N/A,3 years,Senior level,"$136,800 - $205,000 a year"
Research Fellow -Artificial Intelligence,Mayo Clinic,"Rochester, MN","TensorFlow, PyTorch, Machine learning, Deep learning, Unity, Regression analysis, Data science, Machine learning libraries, AI, Python","Doctor of Medicine, Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$68,564 - $80,210 a year"
Computer Scientist,Federal Bureau of Investigation,"Houston, TX","Top Secret Clearance, Working with 12th graders, Law, Computer Science, Calculus, TS/SCI, Leadership, University","Doctoral degree, Master's degree, Doctor of Law, Bachelor's degree, Doctor of Philosophy, Master of Laws",1 year,Mid-level,"$59,751 - $157,996 a year"
"Research Perception Scientist, Computer Vision and Machine Learning",Bright Machines,"San Francisco, CA",N/A,N/A,N/A,N/A,"$190,000 - $230,000 a year"
Applied Scientist,Adobe,"San Jose, CA",N/A,N/A,N/A,N/A,"$142,700 - $257,600 a year"
"Research Scientist, Gemini Data",Google,"Mountain View, CA","Computer science, Data mining, Computer Science, Data structures, Research, Java, C++, C, Natural language processing, Software development, Python","Doctoral degree, Doctor of Philosophy",1 year,Senior level,N/A
Research Scientist - AI & Computer Vision - Aerospace Research,GE Aerospace,"Niskayuna, NY","Computer Science, Writing skills, Filing, Machine learning, GitHub, AI, Leadership, Python","Doctoral degree, Master's degree, Doctor of Philosophy",4 years,Mid-level,"$80,000 - $150,000 a year"
"Research Scientist, Efficient Deep Learning - New College Grad 2025",NVIDIA,"Santa Clara, CA","Computer Science, PyTorch, Computer vision, Quantization, Research, C++, Machine learning, Model training, Python","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$160,000 - $258,750 a year"
Postdoctoral Research Associates - Electrical and Computer Engineering - Nanodevices and Integrated System Lab (2 positions),University of Massachusetts Amherst,"Amherst, MA","English, Analysis skills, Computer Engineering, Communication skills","Doctoral degree, Doctor of Philosophy",1 year,Senior level,N/A
"Research Scientist Graduate - LLM, Trust and Safety - 2025 Start (PhD)",TikTok,"San Jose, CA","Data mining, Law, Computer Science, Data structures, Algorithms, Machine learning, Natural language processing, Model training, Communication skills","Doctoral degree, Doctor of Philosophy",N/A,Entry level,"$137,750 - $237,500 a year"
Research Security Analyst,Stony Brook University,"Stony Brook, NY","Microsoft Powerpoint, Search engines, Data mining, Research","Master's degree, Bachelor's degree",3 years,Mid-level,"$90,000 - $100,000 a year"
SCITLS Quantum Consultation and Research/Quantum Lead,General Dynamics Information Technology,"Offutt AFB, NE","CCNP Security, Top Secret Clearance, Certified Information Systems Auditor, Cloud infrastructure, Azure, Oracle, CISSP-ISSAP, TS/SCI, CISSP, AWS Certified Data Analytics – Specialty, CompTIA Advanced Security Practitioner, Machine learning, CISSP-ISSEP, Data analytics, Data science, Sleep Disorders Specialist, Certified Analytics Professional","Doctoral degree, Doctor of Philosophy",11+ years,Senior level,"$191,412 - $258,970 a year"
Senior Project Computer Scientist,Healthtech Solutions,"Frankfort, KY","ASP.NET, Azure, Full-stack development, Software deployment, DevOps, C#, Configuration management, Microsoft SQL Server, Microservices, SQL, SDLC",Master's degree,1 year,Senior level,N/A
Center for Black Digital Research Data Scientist,Penn State University,"University Park, PA","History, Computer Science, English, Research, Project management, Machine learning, African Studies, Data visualization, Leadership, Communication skills, Data Science",Master's degree,2 years,Senior level,"$86,300 - $129,500 a year"
Machine Learning Research Engineer (1 Year Fixed Term),Stanford University,"Stanford, CA","TensorFlow, Computer science, Computer Science, PyTorch, Big data, Spark, Quantization, Google Cloud Platform, Algorithms, AWS, Project management, Machine learning, Cloud computing, Model training, Open source contribution, Machine learning libraries, Machine learning frameworks, Python, MLOps, University","Master's degree, Bachelor's degree",2 years,Mid-level,"$126,810 - $151,461 a year"
Computer Scientist VI,JT4,"Edwards, CA",N/A,N/A,N/A,N/A,"$140,670 - $168,812 a year"
"Member of Technical Staff, Applied AI",Context,"Palo Alto, CA","Law, React, JavaScript, PostgreSQL, AI, TypeScript",N/A,N/A,Mid-level,N/A
"LLM Research Engineer, Model Optimization and Algorithms Development",Apple,"Seattle, WA","AI models, Rust, Go, Management, Law, Objective-C, Quantization, Java, C++, C, Machine learning, Computer networking, Swift, AI, Communication skills, Python, Generative AI, Debugging","Doctoral degree, Bachelor of Science, Bachelor's degree, Doctor of Philosophy",3 years,Senior level,"$135,400 - $250,600 a year"
Senior Researcher – Generative AI – Microsoft Research AI Frontiers,Microsoft,"Redmond, WA",N/A,N/A,N/A,N/A,"$117,200 - $229,200 a year"
Research Assistant in Computer Science,The University of Texas Rio Grande Valley,"Edinburg, TX",N/A,Master's degree,N/A,Entry level,N/A
Staff AI/ML Research Engineer,P-1 AI,"San Francisco, CA","Law, PyTorch, C++, Machine learning, Distributed systems, AI, Python, Debugging",N/A,N/A,Senior level,"$200,000 a year"
Research and Development Engineer 2,UCLA,"Los Angeles, CA","Rust, CSS, Git, PCB, SQL, C++, Astronomy, Docker, C, JavaScript, Physics, SolidWorks, Linux, Communication skills, Python, HTML",Bachelor's degree,N/A,Mid-level,"$76,200 - $158,800 a year"
PhD - Research Assistant - Computer Science,The University of Texas Rio Grande Valley,"Edinburg, TX",N/A,"Doctoral degree, Doctor of Philosophy",N/A,Mid-level,N/A
(General Hire) Machine Learning Scientist Graduate - TikTok Recommendation - 2025 Start (PhD),TikTok,"San Jose, CA","TensorFlow, PyTorch, Data structures, Research, Algorithms, C++, C, Machine learning, Deep learning, Algorithm design, AI, Leadership, Python","Doctoral degree, Doctor of Philosophy",N/A,Entry level,"$137,750 - $237,500 a year"
Senior Researcher - Systems and Foundations - Microsoft Research,Microsoft,"Redmond, WA","Computer science, Distributed systems, AI, Communication skills","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$117,200 - $250,200 a year"
R&D AI Engineer - Computer Vision & Surgical Robotics,Philips,"Cambridge, MA","Computer science, Computer Science, Computer vision, Surgery, Analysis skills, C++, Product development, Machine learning, Product management, AI, Robotics, Communication skills, Python, FDA regulations, Time management","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Mid-level,"$126,000 - $201,000 a year"
Research Assistant – College of Engineering – Electrical and Computer Engineering,Carnegie Mellon University,"Pittsburgh, PA","Research, Analysis skills, Data entry, Research data collection",High school diploma or GED,N/A,Entry level,N/A
"Software Engineer, Systems Research, PhD, Early Career",Google,"Sunnyvale, CA",N/A,N/A,N/A,N/A,N/A
AI Research Scientist,Ribo Consulting Services Co. Ltd,Remote,"Mandarin, Computer science, MATLAB, Image processing, Data mining, Computer Science, Research, Java, Algorithms, C, Machine learning, Natural language processing, Quantum engineering, AI, Machine learning frameworks","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"From $160,000 a year"
"Research Scientist Graduate, GenAI (TikTok Recommendation) - 2025 Start (PhD)",TikTok,"San Jose, CA","TensorFlow, Law, Computer Science, PyTorch, Computer vision, MXNet, Analysis skills, Machine learning, Deep learning, CNN, Natural language processing, Electrical Engineering, AI, Generative AI, Caffe","Doctoral degree, Doctor of Philosophy",N/A,Entry level,"$137,750 - $237,500 a year"
"Applied Scientist, Learned Systems Group","Amazon Web Services, Inc.","Santa Clara, CA","Statistics, Research, Java, AWS, C++, Machine learning, Distributed systems, Deep learning, S3, Redshift, AI, Python","Doctoral degree, Master's degree, Doctor of Philosophy",3 years,Mid-level,"From $150,400 a year"
"Fall 2025 - Spring 2026 UMD-College Park & UIUC Incubator Labs, Academic Year Cohort",Capital One - Campus,"Chicago, IL","CI/CD, Computer science, Computer Science, Relational databases, Laboratory experience, Git, Databases, AWS, Machine learning, Deep learning, Computer Engineering, Natural language processing, Data analytics, CPT coding, GitHub, Open source contribution, AI, Python",N/A,1 year,Entry level,N/A
R&D Engineer II - Deep Learning Physics,Ansys,"Apex, NC","Scikit-learn, TensorFlow, Computer science, PyTorch, Computer vision, Engineering, C++, Geometry, Deep learning, Software development, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",N/A,Senior level,N/A
Hewlett Packard Labs - Research Scientist - Generative AI,Hewlett Packard Enterprise,"Milpitas, CA","AI models, TensorFlow, Statistics, TCP, Computer Science, PyTorch, Sales, FPGA, Research, Algorithms, Math, Machine learning, Scrum, Agile, Cloud computing, AI, Machine learning frameworks, Communication skills, Python, Generative AI","Doctoral degree, Doctor of Philosophy",3 years,Senior level,"$101,900 - $234,500 a year"
"Senior Engineer - Generative AI , Python - Research & Development - Technology Community Office",Amex,"Palo Alto, CA","Computer science, Computer Science, Encryption, Software development, AI, Python, Generative AI, SDLC",Bachelor's degree,7 years,Senior level,"$110,000 - $190,000 a year"
Postdoctoral Research Associate — Electrical and Computer Engineering,Baylor University,"Waco, TX","Research, Ab Initio, Computer Engineering, Physics, Computer Programming, Quantum engineering, Python","Doctoral degree, Doctor of Chemistry, Doctor of Philosophy",N/A,Senior level,N/A
"Research Scientist, Computer Vision",Snapchat,"Los Angeles, CA","Statistics, Computer science, Computer vision, Research, C++, C, Machine learning, Research data collection, Leadership, Python","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$147,000 - $259,000 a year"
Research Scientist (AI Agent Economies),Naptha AI,California,"Computer science, Research, Analysis skills, Math, Distributed systems, Experimental design, AI","Doctoral degree, Doctor of Philosophy",N/A,Senior level,N/A
Quantum Computer Science,MIT Lincoln Laboratory,"Lexington, MA","Computer science, MATLAB, Wolfram Mathematica, C++, Physics, Quantum engineering, Python","Bachelor of Science, Master's degree, Bachelor's degree",5 years,Senior level,N/A
Computer Vision/Machine Learning Algorithm Engineer,Apple,"Sunnyvale, CA","TensorFlow, PyTorch, Computer vision, Machine learning, Organizational skills, Machine learning frameworks, Communication skills, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",3 years,Mid-level,"$143,100 - $264,200 a year"
Applied Generative AI Scientist,Signify,"Burlington, NC","Computer Science, Applied Mathematics, Algorithms, Machine learning, Deep learning, AI, Communication skills, Python, Generative AI","Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Senior level,"$116,700 - $171,160 a year"
Signal and Information Processing and Modeling Engineering Scientist R37135,Applied Research Laboratories,"Austin, TX","MATLAB, Signal processing, R, Data analysis skills, Mathematics, Bash, Algorithms, Statistical analysis, Analysis skills, C++, Attention to detail, Algorithm design, Physics, Linux, Intelligence experience, Shell Scripting",Bachelor's degree,3 years,Mid-level,"$104,000 - $174,000 a year"
"Software Engineer, Machine Learning/Computer Vision",Waymo,"Mountain View, CA","Data mining, Computer Science, Computer vision, C++, Machine learning, Object detection, Deep learning, Robotics, Python","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",3 years,Mid-level,"$170,000 - $216,000 a year"
Research Scientist Graduate (Infrastructure System Lab) - 2025 Start (PhD),ByteDance,"San Jose, CA","Go, Computer Science, Research, Java, C++, C, Distributed systems, Distributed computing, Python, Debugging","Doctoral degree, Doctor of Philosophy",N/A,Entry level,"$144,000 - $250,000 a year"
Graduate Research Assistant in Computer Science,The University of Texas Rio Grande Valley,"Edinburg, TX",N/A,Master's degree,N/A,Entry level,N/A
Senior Principal Researcher - Deep Learning & AI – Microsoft Research,Microsoft,"New York, NY","Computer science, Reinforcement learning, Law, Research, Algorithms, Machine learning, Algorithm design, Research data collection, AI",Doctoral degree,5 years,Senior level,"$161,600 - $286,200 a year"
"Applied Scientist, Artificial General Intelligence",Amazon.com Services LLC,"Bellevue, WA","PyTorch, Computer vision, Java, C++, Deep learning, AI, Leadership, Python","Doctoral degree, Master's degree, Doctor of Philosophy",1 year,Senior level,"$136,000 - $223,400 a year"
Data Science Research and Development Engineer,Penn State University,"University Park, PA","MATLAB, TS/SCI, R, Git, DoD experience, Java, Algorithms, Analysis skills, C++, Machine learning, Physics, Leadership, Communication skills, Python","Master's degree, Bachelor's degree",11+ years,Senior level,"$123,200 - $219,600 a year"
Technology Research Analyst with active TS/SCI Polygraph (must have polygraph to apply),Deloitte,United States,"Analysis skills, Leadership, Communication skills",Bachelor's degree,2 years,Mid-level,N/A
RESEARCH ASSISTANT SCIENTIST - Electrical & Computer Engineering,University of Florida,"Gainesville, FL","DoD experience, AI","Doctoral degree, Doctor of Philosophy",1 year,Senior level,N/A
Academic Research Assistant (Mathematics)- AI Trainer,DataAnnotation,Remote,"Calculus, English, Algebra, Data science, AI","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Mid-level,From $40 an hour
Research Assistant,Oakland University,"Rochester, MI","Computer Science, IT, Cybersecurity","Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Mid-level,$25 an hour
"Research Scientist, Design Automation - New College Grad 2025",NVIDIA,"Austin, TX","TensorFlow, Law, PyTorch, C++, C, Machine learning, Scripting, Software development, AI, Machine learning frameworks, Communication skills, Python","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$160,000 - $258,750 a year"
"Postdoctoral Research Associate, Electrical and Computer Engineering",University of Arizona,"Tucson, AZ","LabView, MATLAB, Autoencoder, 5G, Research, Analysis skills, Proposal writing, Machine learning, Computer Engineering, Technical writing, Electrical Engineering, AI, 4G/LTE","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$61,008 - $74,088 a year"
Physical Science Research Scientist (1 Year Fixed Term),Stanford University,"Stanford, CA","Research, Analysis skills, Project management, Machine learning, Organizational skills, AI","Doctoral degree, Doctor of Philosophy",5 years,Senior level,"$83,000 - $100,000 a year"
"Postdoctoral Scientist, Amazon Robotics, R&D",Amazon.com Services LLC,"North Reading, MA",N/A,N/A,N/A,N/A,"From $136,000 a year"
Computer Scientist,"INQU,LLC","Edwards AFB, CA","C#, Microsoft SQL Server, .NET, AWS, Driver's License, C, Systems engineering, Organizational skills, Software development, Computer skills, Communication skills, Python","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",11+ years,Senior level,"$110,000 - $170,000 a year"
